"","PU_4Km_ID","raw_score","obs_score","UpperOceanSR","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","sponge_rank","sponge_hotspot","sponge_hotspot2"
"128",9734,0.135396666402544,0.114303547929906,"(13) Eastern Queen Charlotte Sound",70.9682677041667,102.3,0,0,12,0,0.114303547929906,0.135396666402544,6,0,1
"129",9736,0.124639485226637,0.066017742777331,"(11) Mainland Fjords",48.6504884661111,149.1285714,2,0,9,0,0.066017742777331,0.124639485226637,6,0,1
"130",9737,0.0144723782277797,0,"(11) Mainland Fjords",62.0597969716667,91.80689655,0,0,6,0,0,0.0144723782277797,5,0,1
"131",9739,0.0175567769448866,0,"(11) Mainland Fjords",94.7440830114286,169.8521167,0,0,7,0,0,0.0175567769448866,5,0,1
"132",9740,0.271508870122257,0.0972222222222221,"(11) Mainland Fjords",19,27,3,0,0,0,0.0972222222222221,0.271508870122257,9,0,1
"133",9741,0.0672368444882482,0.0460032408346391,"(11) Mainland Fjords",38.1020735935,85.2,2,0,10,0,0.0460032408346391,0.0672368444882482,6,0,1
"134",9745,0.206664935872102,0.125,"(11) Mainland Fjords",18,28,3,0,0,0,0.125,0.206664935872102,8,0,1
"135",9889,5.33659076803132e-05,0,"(13) Eastern Queen Charlotte Sound",22.3333333333333,29,6,0,0,0,0,5.33659076803132e-05,2,0,0
"136",9890,0.0473521688489573,0.0174066316662198,"(13) Eastern Queen Charlotte Sound",35.7004230261111,75.89571429,2,0,9,0,0.0174066316662198,0.0473521688489573,6,0,1
"137",9891,0.161695991158798,0.0416666666666667,"(13) Eastern Queen Charlotte Sound",22,32,5,0,0,0,0.0416666666666667,0.161695991158798,7,0,1
"138",9895,0.250102921141839,0.0347222222222222,"(11) Mainland Fjords",28.83285542,43.05202958,2,0,4,0,0.0347222222222222,0.250102921141839,8,0,1
"139",9904,0.163783473439231,0.0277777777777778,"(11) Mainland Fjords",20.3333333333333,34,3,0,0,0,0.0277777777777778,0.163783473439231,7,0,1
"140",9905,0.194679262017441,0.141573937563526,"(11) Mainland Fjords",83.86230159,132.25,0,0,16,0,0.141573937563526,0.194679262017441,8,0,1
"141",9906,0.1482064272842,0.234022492393664,"(11) Mainland Fjords",97.425888892,142.775,0,0,10,0,0.234022492393664,0.1482064272842,7,0,1
"142",9917,6.36330346016994e-06,0,"(11) Mainland Fjords",20.5,26,2,0,0,0,0,6.36330346016994e-06,1,0,0
"143",9918,0.399389168150621,0.291666666666667,"(11) Mainland Fjords",23.5,33,2,0,0,0,0.291666666666667,0.399389168150621,10,1,1
"144",10046,9.55933626059153e-05,0,"(13) Eastern Queen Charlotte Sound",23.6666666666667,30,6,0,0,0,0,9.55933626059153e-05,3,0,0
"145",10062,0.62577446609518,0.416666666666667,"(11) Mainland Fjords",26,30,2,0,0,0,0.416666666666667,0.62577446609518,10,1,1
"146",10063,0.155120036724107,0.0416666666666667,"(11) Mainland Fjords",25,30,2,0,0,0,0.0416666666666667,0.155120036724107,7,0,1
"147",10074,0.16203310434676,0.0833333333333333,"(11) Mainland Fjords",18,24,2,0,0,0,0.0833333333333333,0.16203310434676,7,0,1
"148",10075,0.229457062631366,0.138888888888889,"(11) Mainland Fjords",19,30,5,0,0,0,0.138888888888889,0.229457062631366,8,0,1
"149",10203,9.58163545343544e-05,0,"(13) Eastern Queen Charlotte Sound",25.75,30,4,0,0,0,0,9.58163545343544e-05,3,0,0
"150",10210,9.55990376164008e-05,0,"(11) Mainland Fjords",24,30,2,0,0,0,0,9.55990376164008e-05,3,0,0
"151",10211,2.60271571522142e-05,0,"(11) Mainland Fjords",22,28,2,0,0,0,0,2.60271571522142e-05,2,0,0
"152",10221,0.155120039058044,0.0416666666666667,"(11) Mainland Fjords",18.3333333333333,30,3,0,0,0,0.0416666666666667,0.155120039058044,7,0,1
"153",10222,0.155709200441019,0.0416666666666667,"(11) Mainland Fjords",30,30,1,0,0,0,0.0416666666666667,0.155709200441019,7,0,1
"154",10367,0.0603894933344037,0.0395341623670913,"(11) Mainland Fjords",139.809993356371,244.5752333,0,0,8,31,0.0395341623670913,0.0603894933344037,6,0,1
"155",10368,0.293205947923451,0.106549631426469,"(11) Mainland Fjords",27.3057971723809,52.23947368,6,0,7,0,0.106549631426469,0.293205947923451,9,0,1
"156",10369,0.151890697314711,0.0990143397646518,"(11) Mainland Fjords",61.8793344503509,182.335316,3,0,6,57,0.0990143397646518,0.151890697314711,7,0,1
"157",10382,0.746259888316029,0.402777777777778,"(11) Mainland Fjords",21,30,5,0,0,0,0.402777777777778,0.746259888316029,10,1,1
"158",10389,0.0099903976249098,0.00435165791655496,"(11) Mainland Fjords",18.6,24,2,0,1,0,0.00435165791655496,0.0099903976249098,4,0,0
"159",10520,0.167119012056155,0.195824606244973,"(13) Eastern Queen Charlotte Sound",49.9052721085714,65.7,0,0,7,0,0.195824606244973,0.167119012056155,7,0,1
"160",10521,0.0308709928544059,0.00994664667635799,"(13) Eastern Queen Charlotte Sound",82.214285715,91.6,0,0,2,0,0.00994664667635799,0.0308709928544059,5,0,1
"161",10523,0.0161558231080657,0.00966567635430257,"(11) Mainland Fjords",356.139026168889,407.6385613,0,0,0,45,0.00966567635430257,0.0161558231080657,5,0,1
"162",10524,0.408353318335652,0.211352112892277,"(11) Mainland Fjords",264.558349126625,515.7025758,0,0,9,67,0.211352112892277,0.408353318335652,10,1,1
"163",10525,0.291072990183227,0.119073974380592,"(11) Mainland Fjords",150.027822577708,319.4306807,0,0,17,63,0.119073974380592,0.291072990183227,9,0,1
"164",10527,0.0190583641516899,0,"(11) Mainland Fjords",92.99651572,131.4230769,0,0,7,0,0,0.0190583641516899,5,0,1
"165",10528,0.0221177801260203,0.00435165791655496,"(11) Mainland Fjords",49.4125,77.325,4,0,1,0,0.00435165791655496,0.0221177801260203,5,0,1
"166",10674,0.000687199949262384,0,"(13) Eastern Queen Charlotte Sound",19.6666666666667,34,3,0,0,0,0,0.000687199949262384,4,0,0
"167",10675,0.260080948313974,0.125,"(13) Eastern Queen Charlotte Sound",21.1428571428571,35,7,0,0,0,0.125,0.260080948313974,8,0,1
"168",10676,1.29987974957582e-05,0,"(13) Eastern Queen Charlotte Sound",22.5,27,2,0,0,0,0,1.29987974957582e-05,2,0,0
"169",10680,3.14404480428018e-09,0,"(11) Mainland Fjords",16,16,1,0,0,0,0,3.14404480428018e-09,1,0,0
"170",10682,0.137028782887687,0.0211810773113859,"(11) Mainland Fjords",70.3813945333333,152.2994565,2,0,18,0,0.0211810773113859,0.137028782887687,7,0,1
"171",10683,0.133579255253702,0.105001294235632,"(11) Mainland Fjords",82.3315752629412,120.8548387,0,0,17,0,0.105001294235632,0.133579255253702,6,0,1
"172",10684,0.00970423093187517,0,"(11) Mainland Fjords",41.5949009244444,85.6,0,0,9,0,0,0.00970423093187517,4,0,0
"173",10685,0.293259600877,0.111111111111111,"(11) Mainland Fjords",23,28,2,0,0,0,0.111111111111111,0.293259600877,9,0,1
"174",10845,0.155709200441019,0.0416666666666667,"(11) Mainland Fjords",30,30,1,0,0,0,0.0416666666666667,0.155709200441019,7,0,1
"175",10846,0.0125382836138804,0,"(11) Mainland Fjords",51.8684049785714,86.4,0,0,7,0,0,0.0125382836138804,5,0,1
"176",10863,0.605166595021613,0.708333333333333,"(11) Mainland Fjords",19.8,33,5,0,0,0,0.708333333333333,0.605166595021613,10,1,1
"177",10990,5.2021693477494e-05,0,"(13) Eastern Queen Charlotte Sound",26.5,29,2,0,0,0,0,5.2021693477494e-05,2,0,0
"178",10994,2.60305625514918e-05,0,"(11) Mainland Fjords",22.5,28,2,0,0,0,0,2.60305625514918e-05,2,0,0
"179",11016,0.421949190028059,0.25,"(11) Mainland Fjords",25,30,2,0,0,0,0.25,0.421949190028059,10,1,1
"180",11021,1.53468921901286e-08,0,"(11) Mainland Fjords",15,18,2,0,0,0,0,1.53468921901286e-08,1,0,0
"181",11152,0.010559953229436,0,"(11) Mainland Fjords",47.90732656,62.70918367,0,0,9,0,0,0.010559953229436,4,0,1
"182",11171,0.0339941465749108,0.00870331583310992,"(11) Mainland Fjords",76.6666666675,112.5,0,0,4,0,0.00870331583310992,0.0339941465749108,6,0,1
"183",11174,0.273644241881288,0.152777777777778,"(11) Mainland Fjords",27,34,2,0,0,0,0.152777777777778,0.273644241881288,9,0,1
"184",11302,0.049695643100799,0.0189890527283677,"(13) Eastern Queen Charlotte Sound",34.5796268075,62.71969697,1,0,4,0,0.0189890527283677,0.049695643100799,6,0,1
"185",11304,0.00017124486240277,0,"(13) Eastern Queen Charlotte Sound",26,31,2,0,0,0,0,0.00017124486240277,3,0,0
"186",11310,5.50949159788032e-05,0,"(11) Mainland Fjords",22.8333333333333,28,6,0,0,0,0,5.50949159788032e-05,3,0,0
"187",11311,0.14213544594835,0.0416666666666667,"(11) Mainland Fjords",27,27,1,0,0,0,0.0416666666666667,0.14213544594835,7,0,1
"188",11314,0.198012295991115,0.0972222222222223,"(11) Mainland Fjords",19.6666666666667,30,3,0,0,0,0.0972222222222223,0.198012295991115,8,0,1
"189",11330,0.25378649619789,0.125,"(11) Mainland Fjords",21.6,28,5,0,0,0,0.125,0.25378649619789,8,0,1
"190",11331,0.805028759905477,0.252744114711013,"(11) Mainland Fjords",76.889899,151.1727273,5,0,3,0,0.252744114711013,0.805028759905477,10,1,1
"191",11332,0.0695365268758518,0.0208333333333333,"(11) Mainland Fjords",59.95,114.7,1,0,2,0,0.0208333333333333,0.0695365268758518,6,0,1
"192",11455,6.29278538738494e-09,0,"(10 Aristazabal Banks Upwelling",16,16,2,0,0,0,0,6.29278538738494e-09,1,0,0
"193",11460,0.00403142347719842,0,"(13) Eastern Queen Charlotte Sound",23.1329258905556,45.3,6,0,9,0,0,0.00403142347719842,4,0,0
"194",11461,0.0180499707395969,0.000351649121053607,"(13) Eastern Queen Charlotte Sound",41.8559544157143,63.76385542,0,0,7,0,0.000351649121053607,0.0180499707395969,5,0,1
"195",11463,6.36330346016994e-06,0,"(13) Eastern Queen Charlotte Sound",20.5,26,2,0,0,0,0,6.36330346016994e-06,1,0,0
"196",11470,9.58163545343544e-05,0,"(11) Mainland Fjords",26,30,2,0,0,0,0,9.58163545343544e-05,3,0,0
"197",11471,2.60305628556645e-05,0,"(11) Mainland Fjords",16.6666666666667,28,3,0,0,0,0,2.60305628556645e-05,2,0,0
"198",11611,1.52223462520016e-08,0,"(10 Aristazabal Banks Upwelling",18,18,1,0,0,0,0,1.52223462520016e-08,1,0,0
"199",11612,1.57498305054946e-07,0,"(10 Aristazabal Banks Upwelling",18.5,21,2,0,0,0,0,1.57498305054946e-07,1,0,0
"200",11616,0.0140779937892613,0,"(13) Eastern Queen Charlotte Sound",53.554142697,62.35284553,0,0,10,0,0,0.0140779937892613,5,0,1
"201",11617,6.43174809877564e-06,0,"(13) Eastern Queen Charlotte Sound",18.3333333333333,26,3,0,0,0,0,6.43174809877564e-06,2,0,0
"202",11619,1.47321999989124e-06,0,"(13) Eastern Queen Charlotte Sound",24,24,1,0,0,0,0,1.47321999989124e-06,1,0,0
"203",11629,0.000930692077409031,0,"(11) Mainland Fjords",31.26666667,31.26666667,0,0,1,0,0,0.000930692077409031,4,0,0
"204",11630,0.218989460661236,0.125,"(11) Mainland Fjords",25,30,2,0,0,0,0.125,0.218989460661236,8,0,1
"205",11648,0.274407428442383,0.0833333333333333,"(11) Mainland Fjords",26.5,30,2,0,0,0,0.0833333333333333,0.274407428442383,9,0,1
"206",11771,0.0112081834195513,0,"(10 Aristazabal Banks Upwelling",38.0707554742857,67.31666667,1,0,7,0,0,0.0112081834195513,5,0,1
"207",11774,0.157037095770253,0.0416666666666667,"(13) Eastern Queen Charlotte Sound",25.5,30,4,0,0,0,0.0416666666666667,0.157037095770253,7,0,1
"208",11779,0.126873666799076,0.0416666666666667,"(13) Eastern Queen Charlotte Sound",18.5,20,2,0,0,0,0.0416666666666667,0.126873666799076,6,0,1
"209",11780,0,0,"(13) Eastern Queen Charlotte Sound",6.5,8,2,0,0,0,0,0,1,0,0
"210",11785,2.83159273046794e-09,0,"(11) Mainland Fjords",15,15,2,0,0,0,0,2.83159273046794e-09,1,0,0
"211",11788,1.29987978129617e-05,0,"(11) Mainland Fjords",16.6666666666667,27,3,0,0,0,0,1.29987978129617e-05,2,0,0
