"","PU_1Km_ID","raw_score","obs_score","UpperOceanSR","PU_4Km_ID","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","sponge_rank","sponge_hotspot","sponge_hotspot2"
"376",46664,2.43096509107186e-09,0,"(11) Mainland Fjords",10680,16,16,1,0,0,0,0,2.43096509107186e-09,1,0,0
"377",46672,0.132907460293399,0.0666666666666667,"(11) Mainland Fjords",10682,23.5,26,2,0,0,0,0.0666666666666667,0.132907460293399,8,0,1
"378",46673,0.0283427148336156,0.000760246235906017,"(11) Mainland Fjords",10682,116.90000791,141.9163934,0,0,10,0,0.000760246235906017,0.0283427148336156,6,0,1
"379",46674,0.0288735811401243,0.000747984170671634,"(11) Mainland Fjords",10683,89.9182138053846,120.8548387,0,0,13,0,0.000747984170671634,0.0288735811401243,6,0,1
"380",46679,0.00757181025268236,0,"(11) Mainland Fjords",10684,85.6,85.6,0,0,1,0,0,0.00757181025268236,5,0,0
"381",46930,0.259273867696933,0.2,"(13) Eastern Queen Charlotte Sound",10675,24.25,35,4,0,0,0,0.2,0.259273867696933,9,1,1
"382",46958,0.0236615008273114,0.000166218689135357,"(11) Mainland Fjords",10682,117.7162655125,152.2994565,0,0,8,0,0.000166218689135357,0.0236615008273114,6,0,1
"383",47215,8.73057401429132e-06,0,"(13) Eastern Queen Charlotte Sound",10676,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"384",47245,0.286569144523549,0.177777777777778,"(11) Mainland Fjords",10685,23,28,2,0,0,0,0.177777777777778,0.286569144523549,10,1,1
"385",47566,0.40268798905882,0.466666666666667,"(11) Mainland Fjords",10863,24.5,33,2,0,0,0,0.466666666666667,0.40268798905882,10,1,1
"386",47817,0.151500943049435,0.0666666666666667,"(11) Mainland Fjords",10845,30,30,1,0,0,0,0.0666666666666667,0.151500943049435,8,0,1
"387",47820,0.012413181967337,0,"(11) Mainland Fjords",10846,51.8684049785714,86.4,0,0,7,0,0,0.012413181967337,6,0,1
"388",48414,0.607519002065479,0.666666666666667,"(11) Mainland Fjords",10863,21,26,2,0,0,0,0.666666666666667,0.607519002065479,10,1,1
"389",48671,0.417392649704475,0.4,"(11) Mainland Fjords",11016,25,30,2,0,0,0,0.4,0.417392649704475,10,1,1
"390",48677,1.44457659633688e-08,0,"(11) Mainland Fjords",11021,18,18,1,0,0,0,0,1.44457659633688e-08,1,0,0
"391",49148,4.40613202856934e-05,0,"(13) Eastern Queen Charlotte Sound",10990,26.5,29,2,0,0,0,0,4.40613202856934e-05,3,0,0
"392",49431,1.94099961659693e-05,0,"(11) Mainland Fjords",10994,22.5,28,2,0,0,0,0,1.94099961659693e-05,2,0,0
"393",49701,0.0104783808426204,0,"(11) Mainland Fjords",11152,55.164927972,62.70918367,0,0,5,0,0,0.0104783808426204,6,0,1
"394",49702,0.00588515675914401,0,"(11) Mainland Fjords",11152,38.835324795,49.78820533,0,0,4,0,0,0.00588515675914401,5,0,0
"395",49743,0.272428723612152,0.244444444444444,"(11) Mainland Fjords",11174,27,34,2,0,0,0,0.244444444444444,0.272428723612152,9,1,1
"396",50271,0.000764262263455412,0,"(11) Mainland Fjords",11171,29.4,29.4,0,0,1,0,0,0.000764262263455412,4,0,0
"397",50532,0.0338294373367551,0.0115937548309104,"(11) Mainland Fjords",11171,92.4222222233333,112.5,0,0,3,0,0.0115937548309104,0.0338294373367551,7,0,1
"398",51022,0.000197637650466104,0,"(13) Eastern Queen Charlotte Sound",11304,26,31,2,0,0,0,0,0.000197637650466104,4,0,0
"399",51044,0.13820653851112,0.0666666666666667,"(11) Mainland Fjords",11311,27,27,1,0,0,0,0.0666666666666667,0.13820653851112,8,0,1
"400",51072,0.246533412614545,0.133333333333333,"(11) Mainland Fjords",11330,21.5,23,2,0,0,0,0.133333333333333,0.246533412614545,9,1,1
"401",51077,0.0564108352238503,0.0443139073743131,"(11) Mainland Fjords",11331,136.379798,151.1727273,0,0,3,0,0.0443139073743131,0.0564108352238503,7,0,1
"402",51284,0.0497339495045371,0.0505909301754613,"(13) Eastern Queen Charlotte Sound",11302,51.6456714866667,62.71969697,0,0,3,0,0.0505909301754613,0.0497339495045371,7,0,1
"403",51285,0.00308767867586448,0,"(13) Eastern Queen Charlotte Sound",11302,49.7,49.7,0,0,1,0,0,0.00308767867586448,5,0,0
"404",51336,0.142174072123623,0.0666666666666667,"(11) Mainland Fjords",11330,28,28,1,0,0,0,0.0666666666666667,0.142174072123623,8,0,1
"405",51339,0.798944943215406,0.755555555555555,"(11) Mainland Fjords",11331,22.6666666666667,27,3,0,0,0,0.755555555555555,0.798944943215406,10,1,1
"406",51343,0.0674625855058851,0.0333333333333333,"(11) Mainland Fjords",11332,59.95,114.7,1,0,2,0,0.0333333333333333,0.0674625855058851,7,0,1
"407",51549,1.44457659633688e-08,0,"(13) Eastern Queen Charlotte Sound",11302,18,18,1,0,0,0,0,1.44457659633688e-08,1,0,0
"408",51573,4.09210357871596e-05,0,"(11) Mainland Fjords",11310,22.8333333333333,28,6,0,0,0,0,4.09210357871596e-05,3,0,0
"409",51581,0.195651911769626,0.155555555555556,"(11) Mainland Fjords",11314,26,30,2,0,0,0,0.155555555555556,0.195651911769626,9,1,1
"410",51600,8.71308014929537e-06,0,"(11) Mainland Fjords",11330,27,27,1,0,0,0,0,8.71308014929537e-06,2,0,0
"411",51789,8.61871323781019e-09,0,"(10 Aristazabal Banks Upwelling",11455,16,16,2,0,0,0,0,8.61871323781019e-09,1,0,0
"412",51809,0.00405401279199499,0,"(13) Eastern Queen Charlotte Sound",11460,34.2166666666667,45.3,0,0,3,0,0,0.00405401279199499,5,0,0
"413",52085,0.0017699185237932,0,"(13) Eastern Queen Charlotte Sound",11460,21.7702221691667,27.14242424,2,0,6,0,0,0.0017699185237932,5,0,0
"414",52086,0.0180449067705691,0.000468434533938297,"(13) Eastern Queen Charlotte Sound",11461,41.8559544157143,63.76385542,0,0,7,0,0.000468434533938297,0.0180449067705691,6,0,1
"415",52353,1.86694608638775e-06,0,"(13) Eastern Queen Charlotte Sound",11460,21.5,25,2,0,0,0,0,1.86694608638775e-06,2,0,0
"416",52354,1.71837613034335e-08,0,"(13) Eastern Queen Charlotte Sound",11460,17,17,2,0,0,0,0,1.71837613034335e-08,1,0,0
"417",52636,3.97595112045395e-06,0,"(13) Eastern Queen Charlotte Sound",11463,20.5,26,2,0,0,0,0,3.97595112045395e-06,2,0,0
"418",52650,9.50473945128385e-05,0,"(11) Mainland Fjords",11470,26,30,2,0,0,0,0,9.50473945128385e-05,4,0,0
"419",52655,1.94099961659693e-05,0,"(11) Mainland Fjords",11471,22.5,28,2,0,0,0,0,1.94099961659693e-05,2,0,0
"420",52889,4.03083189742036e-06,0,"(13) Eastern Queen Charlotte Sound",11617,23,26,2,0,0,0,0,4.03083189742036e-06,2,0,0
"421",53135,1.44457659633688e-08,0,"(10 Aristazabal Banks Upwelling",11611,18,18,1,0,0,0,0,1.44457659633688e-08,1,0,0
"422",53140,1.14896290286218e-07,0,"(10 Aristazabal Banks Upwelling",11612,18.5,21,2,0,0,0,0,1.14896290286218e-07,1,0,0
"423",53195,0.217171427388956,0.2,"(11) Mainland Fjords",11630,25,30,2,0,0,0,0.2,0.217171427388956,9,1,1
"424",53222,0.266714838725799,0.133333333333333,"(11) Mainland Fjords",11648,26.5,30,2,0,0,0,0.133333333333333,0.266714838725799,9,1,1
"425",53433,8.80661942176527e-07,0,"(13) Eastern Queen Charlotte Sound",11619,24,24,1,0,0,0,0,8.80661942176527e-07,1,0,0
"426",53689,0.013973212566615,0,"(13) Eastern Queen Charlotte Sound",11616,53.554142697,62.35284553,0,0,10,0,0,0.013973212566615,6,0,1
"427",53727,0.000936233710043185,0,"(11) Mainland Fjords",11629,31.26666667,31.26666667,0,0,1,0,0,0.000936233710043185,4,0,0
"428",53954,0.152859484563402,0.0666666666666667,"(13) Eastern Queen Charlotte Sound",11774,25.5,30,4,0,0,0,0.0666666666666667,0.152859484563402,8,0,1
"429",54229,0.123284338428433,0.0666666666666667,"(13) Eastern Queen Charlotte Sound",11779,18.5,20,2,0,0,0,0.0666666666666667,0.123284338428433,7,0,1
"430",54239,3.75690340176863e-09,0,"(11) Mainland Fjords",11785,15,15,2,0,0,0,0,3.75690340176863e-09,1,0,0
"431",54264,0.254086192113845,0.333333333333333,"(11) Mainland Fjords",11806,20,25,2,0,0,0,0.333333333333333,0.254086192113845,9,1,1
"432",54511,8.73057401429132e-06,0,"(11) Mainland Fjords",11788,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"433",54513,0.000706762561066659,0,"(11) Mainland Fjords",11789,385.70673525,437.8952156,0,0,0,24,0,0.000706762561066659,4,0,0
"434",54718,3.97226189772339e-06,0,"(10 Aristazabal Banks Upwelling",11771,26,26,1,0,0,0,0,3.97226189772339e-06,2,0,0
"435",54720,0.0111409138025521,0,"(10 Aristazabal Banks Upwelling",11771,50.1415109485714,67.31666667,0,0,7,0,0,0.0111409138025521,6,0,1
"436",54767,0.00182409704096978,0,"(11) Mainland Fjords",11789,121.845888308333,280.411712,2,0,0,12,0,0.00182409704096978,5,0,0
"437",54964,4.48770577206165e-05,0,"(10 Aristazabal Banks Upwelling",11926,27,29,2,0,0,0,0,4.48770577206165e-05,3,0,0
"438",54975,0.0192841253896144,0,"(10 Aristazabal Banks Upwelling",11929,50.79848731625,71.448,0,0,24,0,0,0.0192841253896144,6,0,1
"439",55000,9.51950900833738e-05,0,"(13) Eastern Queen Charlotte Sound",11937,26.5,30,2,0,0,0,0,9.51950900833738e-05,4,0,0
"440",55003,9.49066795831863e-05,0,"(13) Eastern Queen Charlotte Sound",11938,23.5,30,2,0,0,0,0,9.49066795831863e-05,3,0,0
"441",55005,0.203435910985672,0.155555555555556,"(13) Eastern Queen Charlotte Sound",11938,25.5,31,2,0,0,0,0.155555555555556,0.203435910985672,9,1,1
"442",55006,9.49066795831863e-05,0,"(13) Eastern Queen Charlotte Sound",11939,23.5,30,2,0,0,0,0,9.49066795831863e-05,3,0,0
"443",55241,0.000197613422745638,0,"(10 Aristazabal Banks Upwelling",11932,25.5,31,2,0,0,0,0,0.000197613422745638,4,0,0
"444",55261,1.86694608638775e-06,0,"(13) Eastern Queen Charlotte Sound",11939,21.5,25,2,0,0,0,0,1.86694608638775e-06,2,0,0
"445",55266,1.85262705913998e-06,0,"(11) Mainland Fjords",11943,20,25,2,0,0,0,0,1.85262705913998e-06,1,0,0
"446",55512,0.0844849898642016,0.0927500386472832,"(13) Eastern Queen Charlotte Sound",11938,126.5410528,147.6271605,0,0,2,0,0.0927500386472832,0.0844849898642016,7,0,1
"447",55513,0.536416330222193,0.463750193236416,"(13) Eastern Queen Charlotte Sound",11938,106.98758703,124.6409836,0,0,10,0,0.463750193236416,0.536416330222193,10,1,1
"448",55514,0.0201946135474556,0.0107848882363701,"(13) Eastern Queen Charlotte Sound",11938,30.32925666,44.52325581,0,0,3,0,0.0107848882363701,0.0201946135474556,6,0,1
"449",55733,2.43096509107186e-09,0,"(10 Aristazabal Banks Upwelling",11926,16,16,1,0,0,0,0,2.43096509107186e-09,1,0,0
"450",55766,0.0222331736743718,0.0134637153039645,"(13) Eastern Queen Charlotte Sound",11937,33.6682469866667,48.53655914,0,0,3,0,0.0134637153039645,0.0222331736743718,6,0,1
"451",55767,0.00450934826517384,0,"(13) Eastern Queen Charlotte Sound",11937,173.954386,173.954386,0,0,1,0,0,0.00450934826517384,5,0,0
"452",55768,0.215218165553789,0.185500077294566,"(13) Eastern Queen Charlotte Sound",11938,155.0923012,172.6322368,0,0,8,0,0.185500077294566,0.215218165553789,9,1,1
"453",55783,9.48996271800819e-05,0,"(11) Mainland Fjords",11947,30,30,1,0,0,0,0,9.48996271800819e-05,3,0,0
"454",56001,0.00106459142104758,0,"(10 Aristazabal Banks Upwelling",12088,28.5,34,2,0,0,0,0,0.00106459142104758,5,0,0
"455",56017,0.0185905633840057,0.0007246096769319,"(13) Eastern Queen Charlotte Sound",12095,183.790539125,191.115625,0,0,4,0,0.0007246096769319,0.0185905633840057,6,0,1
"456",56251,4.18613716829327e-06,0,"(10 Aristazabal Banks Upwelling",12088,24,26,2,0,0,0,0,4.18613716829327e-06,2,0,0
"457",56292,8.84403212744738e-07,0,"(11) Mainland Fjords",12124,19.5,24,2,0,0,0,0,8.84403212744738e-07,1,0,0
"458",56494,0.000126713470781861,0,"(10 Aristazabal Banks Upwelling",12088,23,30,4,0,0,0,0,0.000126713470781861,4,0,0
"459",56514,2.46514555702158e-07,0,"(13) Eastern Queen Charlotte Sound",12096,20.5,22,2,0,0,0,0,2.46514555702158e-07,1,0,0
"460",56515,6.71366791532832e-09,0,"(13) Eastern Queen Charlotte Sound",12096,17,17,1,0,0,0,0,6.71366791532832e-09,1,0,0
"461",56767,3.26468441467568e-08,0,"(13) Eastern Queen Charlotte Sound",12096,18,18,2,0,0,0,0,3.26468441467568e-08,1,0,0
"462",57033,5.59027642665231e-08,0,"(13) Eastern Queen Charlotte Sound",12254,20,20,1,0,0,0,0,5.59027642665231e-08,1,0,0
"463",57290,9.51950900833738e-05,0,"(13) Eastern Queen Charlotte Sound",12253,26.5,30,2,0,0,0,0,9.51950900833738e-05,4,0,0
"464",57507,0.00922698869936858,0,"(10 Aristazabal Banks Upwelling",12242,72.154941935,75.59298246,0,0,2,0,0,0.00922698869936858,6,0,0
"465",57551,1.95070960543051e-05,0,"(11) Mainland Fjords",12258,21.3333333333333,28,3,0,0,0,0,1.95070960543051e-05,3,0,0
"466",57766,0.0062402754870332,0,"(10 Aristazabal Banks Upwelling",12242,29.4135441483333,61.32972973,2,0,18,0,0,0.0062402754870332,5,0,0
"467",57813,0.00611995990474385,0,"(11) Mainland Fjords",12258,33.7902439033333,69.57073171,0,0,3,0,0,0.00611995990474385,5,0,0
"468",57832,0.356533882949417,0.466666666666667,"(11) Mainland Fjords",12284,21.5,26,2,0,0,0,0.466666666666667,0.356533882949417,10,1,1
"469",58030,0.000957273638278025,0,"(10 Aristazabal Banks Upwelling",12400,31.48769231,31.48769231,0,0,1,0,0,0.000957273638278025,4,0,0
"470",58058,1.94038404537148e-05,0,"(13) Eastern Queen Charlotte Sound",12410,21.5,28,2,0,0,0,0,1.94038404537148e-05,2,0,0
"471",58060,0.0171796059251457,0.0231875096618208,"(13) Eastern Queen Charlotte Sound",12411,31.4833333333333,45.1,4,0,3,0,0.0231875096618208,0.0171796059251457,6,0,1
"472",58061,2.06331430452855e-08,0,"(13) Eastern Queen Charlotte Sound",12411,17,18,2,0,0,0,0,2.06331430452855e-08,1,0,0
"473",58071,3.99013101497558e-06,0,"(11) Mainland Fjords",12415,22,26,2,0,0,0,0,3.99013101497558e-06,2,0,0
"474",58319,0.00922119766848119,0,"(13) Eastern Queen Charlotte Sound",12411,38.42122436625,55.66969697,0,0,8,0,0,0.00922119766848119,6,0,0
"475",58320,4.08268864646817e-06,0,"(13) Eastern Queen Charlotte Sound",12411,23.5,26,2,0,0,0,0,4.08268864646817e-06,2,0,0
"476",58338,0.00886117505062308,0.0108784535175009,"(11) Mainland Fjords",12417,401.5779182,426.604487,0,0,0,15,0.0108784535175009,0.00886117505062308,6,0,0
"477",58339,0.00246736478934817,0,"(11) Mainland Fjords",12417,331.174105366667,345.8324091,0,0,0,6,0,0.00246736478934817,5,0,0
"478",58580,0.00180119382930671,0,"(13) Eastern Queen Charlotte Sound",12411,28.2593656816667,39.75882353,2,0,3,0,0,0.00180119382930671,5,0,0
"479",58596,0.000381723800393381,0,"(11) Mainland Fjords",12417,441.62411156,457.5016208,0,0,0,15,0,0.000381723800393381,4,0,0
"480",58601,0.141984727754426,0.139125057970925,"(11) Mainland Fjords",12419,53.1136525742857,90.49691964,0,0,7,0,0.139125057970925,0.141984727754426,8,0,1
"481",58602,0.24673744829179,0.231875096618208,"(11) Mainland Fjords",12419,91.317460312,93.24716513,0,0,5,0,0.231875096618208,0.24673744829179,9,1,1
"482",58833,2.14037549592855e-07,0,"(11) Mainland Fjords",12409,22,22,1,0,0,0,0,2.14037549592855e-07,1,0,0
"483",58838,0.00540214980357407,0,"(11) Mainland Fjords",12411,22.5946546927273,25.04565217,0,0,11,0,0,0.00540214980357407,5,0,0
"484",58839,0.00835670957755707,0,"(13) Eastern Queen Charlotte Sound",12411,30.58729071,51.18579545,0,0,11,0,0,0.00835670957755707,5,0,0
"485",58842,4.29396038160599e-07,0,"(11) Mainland Fjords",12412,23,23,1,0,0,0,0,4.29396038160599e-07,1,0,0
"486",58851,9.49398245854799e-05,0,"(11) Mainland Fjords",12416,25,30,2,0,0,0,0,9.49398245854799e-05,4,0,0
"487",58856,0.000560562674967591,0.000734447219832166,"(11) Mainland Fjords",12417,426.629447451351,439.4631494,0,0,0,74,0.000734447219832166,0.000560562674967591,4,0,0
"488",58861,0.0221130336981252,0.00159913861495748,"(11) Mainland Fjords",12419,61.8907283525,69.60176934,0,0,4,0,0.00159913861495748,0.0221130336981252,6,0,1
"489",58862,0.184111804714877,0.162312567632746,"(11) Mainland Fjords",12419,41.0750308795,100.3556757,1,0,10,0,0.162312567632746,0.184111804714877,9,1,1
"490",58863,0.0837082283038105,0.0894668514467378,"(11) Mainland Fjords",12419,64.74186442,83.49006401,0,0,3,0,0.0894668514467378,0.0837082283038105,7,0,1
"491",59079,3.75690340176863e-09,0,"(10 Aristazabal Banks Upwelling",12558,15,15,2,0,0,0,0,3.75690340176863e-09,1,0,0
"492",59121,0.000197613422745638,0,"(11) Mainland Fjords",12574,25.5,31,2,0,0,0,0,0.000197613422745638,4,0,0
"493",59619,2.87548896129008e-08,0,"(11) Mainland Fjords",12566,19,19,1,0,0,0,0,2.87548896129008e-08,1,0,0
"494",59626,0.678720646755256,0.666666666666667,"(11) Mainland Fjords",12570,27.5,33,2,0,0,0,0.666666666666667,0.678720646755256,10,1,1
"495",59871,1.94099961659693e-05,0,"(11) Mainland Fjords",12565,22.5,28,2,0,0,0,0,1.94099961659693e-05,2,0,0
"496",60138,0.0125102092697098,0,"(11) Mainland Fjords",12734,46.954526489,72.62124126,0,0,10,0,0,0.0125102092697098,6,0,1
"497",60411,0.175065259388292,0.0666666666666667,"(11) Mainland Fjords",12742,25,30,2,0,0,0,0.0666666666666667,0.175065259388292,9,1,1
"498",60415,1.94170865945265e-05,0,"(11) Mainland Fjords",12743,23,28,2,0,0,0,0,1.94170865945265e-05,3,0,0
"499",60668,0.0905411552640275,0.0594727649452512,"(11) Mainland Fjords",12741,142.759827203571,374.4818179,2,0,0,14,0.0594727649452512,0.0905411552640275,7,0,1
"500",60673,0.000197589240122598,0,"(11) Mainland Fjords",12743,23.5,31,2,0,0,0,0,0.000197589240122598,4,0,0
"501",60678,0.860754251952616,0.933333333333333,"(11) Mainland Fjords",12759,23,30,2,0,0,0,0.933333333333333,0.860754251952616,10,1,1
"502",60914,0.00682662618798928,0.00659100478384639,"(11) Mainland Fjords",12739,342.328614512,426.1415882,0,0,0,25,0.00659100478384639,0.00682662618798928,5,0,0
"503",60915,0.0139145903808828,0.00988428900900029,"(11) Mainland Fjords",12739,240.711499654545,417.1987297,0,0,0,22,0.00988428900900029,0.0139145903808828,6,0,1
"504",60923,9.50473945128385e-05,0,"(11) Mainland Fjords",12741,26,30,2,0,0,0,0,9.50473945128385e-05,4,0,0
"505",61161,0.0146943822830925,0.00611515414560283,"(11) Mainland Fjords",12897,60.0514629982287,207.8217523,1,0,23,9,0.00611515414560283,0.0146943822830925,6,0,1
"506",61912,0.0030958472344162,0,"(11) Mainland Fjords",12895,257.2440827,269.7604305,0,0,0,11,0,0.0030958472344162,5,0,0
"507",62120,4.33299262666156e-05,0,"(10 Aristazabal Banks Upwelling",13034,23,29,2,0,0,0,0,4.33299262666156e-05,3,0,0
"508",62144,0,0,"(11) Mainland Fjords",13050,527.160056215385,551.5662586,0,0,0,13,0,0,1,0,0
"509",62395,0.0167222934221626,0.011767693940317,"(11) Mainland Fjords",13050,94.4918865134783,121.7032687,0,0,0,23,0.011767693940317,0.0167222934221626,6,0,1
"510",62617,1.44457659633688e-08,0,"(10 Aristazabal Banks Upwelling",13035,18,18,1,0,0,0,0,1.44457659633688e-08,1,0,0
"511",62641,9.49118721963723e-05,0,"(11) Mainland Fjords",13050,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"512",62898,0.00600918574829093,0.00368346983450725,"(11) Mainland Fjords",13054,171.529543183333,207.1087045,0,0,0,30,0.00368346983450725,0.00600918574829093,5,0,0
"513",62901,0.00685290993447143,0,"(11) Mainland Fjords",13055,177.65597825,186.8369565,0,0,2,0,0,0.00685290993447143,5,0,0
"514",63146,0.00913949366547798,0,"(11) Mainland Fjords",13212,75.52718806375,82.86022165,0,0,0,8,0,0.00913949366547798,6,0,0
"515",63148,0.0155477444182527,0.00906327544394845,"(11) Mainland Fjords",13212,155.088595683333,157.8731092,0,0,0,6,0.00906327544394845,0.0155477444182527,6,0,1
"516",63150,0.0376437111401788,0.00122982576907141,"(11) Mainland Fjords",13213,83.6211494135,95.5,0,0,20,0,0.00122982576907141,0.0376437111401788,7,0,1
"517",63151,0.00432893039948748,0,"(11) Mainland Fjords",13213,41.08477347,61.06521739,2,0,3,0,0,0.00432893039948748,5,0,0
"518",63374,8.72314410427891e-06,0,"(11) Mainland Fjords",13193,22,27,2,0,0,0,0,8.72314410427891e-06,2,0,0
"519",63401,0.00861605714814528,0,"(11) Mainland Fjords",13213,70.47061335,120.3085366,2,0,3,0,0,0.00861605714814528,6,0,0
"520",63652,0.133779466516922,0.0982008572746669,"(11) Mainland Fjords",13207,71.0964911072727,114.6,0,0,11,0,0.0982008572746669,0.133779466516922,8,0,1
"521",63901,9.49118721963723e-05,0,"(11) Mainland Fjords",13206,24,30,2,0,0,0,0,9.49118721963723e-05,3,0,0
"522",64416,0.137624139198999,0.0666666666666667,"(11) Mainland Fjords",13361,22.5,27,2,0,0,0,0.0666666666666667,0.137624139198999,8,0,1
"523",64935,8.73057401429132e-06,0,"(11) Mainland Fjords",13361,22.5,27,2,0,0,0,0,8.73057401429132e-06,2,0,0
"524",70113,0.270028296372376,0.2,"(11) Mainland Fjords",14312,29.5,36,2,0,0,0,0.2,0.270028296372376,9,1,1
"525",70363,0.454045930731267,0.4,"(11) Mainland Fjords",14314,28,34,2,0,0,0,0.4,0.454045930731267,10,1,1
