binGrp,coralFix,area.m2,black,bocaccio,brown,canary,china,copper,deacon,dusky,greenstripe,puget.sound,pygmy,quillback,redstripe,rosethorn,sharpchin,silvergray,splitnose,stripetail,tiger,vermillion,widow,yelloweye,yellowtail,blackspotted,shortraker,shortbelly,depth,Glass.sponge.cover,Paragorgia.Pac_count,Stylaster_count,CalcigorgiaNew,ParagorgiaNew,StylasterNew,PU_1Km_ID,PU_4Km_ID,UpperOceanSR
T_132_3,FALSE,50.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.7,0,0,0,,,,51343,11332,(11) Mainland Fjords
T_133_1,FALSE,127.8405,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31.52988506,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_2,FALSE,119.8321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38.61604856,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_3,FALSE,116.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40.14683544,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_4,FALSE,114.8944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.03064624,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_5,FALSE,127.0487,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61.52866379,1,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_6,FALSE,125.913,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,78.52976407,0.105263158,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_7,FALSE,120.1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,101.6019964,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_133_8,FALSE,12.6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.6,0,0,0,,,,44699,10367,(11) Mainland Fjords
T_134_1,FALSE,128.5573,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30.26551724,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_2,FALSE,113.9604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38.88888889,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_3,FALSE,106.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.11428571,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_4,FALSE,102.1849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,52.54324324,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_5,FALSE,108.2255,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.44871795,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_6,FALSE,129.7698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,86.4,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_134_7,FALSE,6.8217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,87.25,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_135_1,FALSE,123.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40.41818182,0,0,0,,,,47820,10846,(11) Mainland Fjords
T_136_1,FALSE,128.9413,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18.12217035,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_136_2,FALSE,125.719,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31.95504202,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_136_3,FALSE,120.3024,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.45779645,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_136_4,FALSE,120.0956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,94,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_137_1,FALSE,128.2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.12,0,0,0,,,,44980,10369,(11) Mainland Fjords
T_137_2,FALSE,123.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33.99615385,0,0,0,,,,44980,10369,(11) Mainland Fjords
T_137_3,FALSE,79.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45.85,0,0,0,,,,44980,10369,(11) Mainland Fjords
T_138_1,FALSE,126.9109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,23.46936572,0,0,0,,,,36601,9108,(11) Mainland Fjords
T_138_2,FALSE,66.0819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.51842105,0,0,0,,,,36601,9108,(11) Mainland Fjords
T_138_3,FALSE,37.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,80.53043478,1,0,0,,,,36601,9108,(11) Mainland Fjords
T_138_4,FALSE,60.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,82.83315217,0.0625,0,0,,,,36601,9108,(11) Mainland Fjords
T_139_1,FALSE,128.4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,86.68461538,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_139_2,FALSE,125.112,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,87.84925373,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_139_3,FALSE,124.0633,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,92.75849057,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_139_4,FALSE,128.7772,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,104.3481707,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_139_5,FALSE,124.5373,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,125.0694915,1,0,0,,,,28184,7529,(11) Mainland Fjords
T_14_1,FALSE,7.3722,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72,0,0,0,,,,23622,6736,(13) Eastern Queen Charlotte Sound
T_14_2,FALSE,191.5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,78.6,0,0,0,,,,23622,6736,(13) Eastern Queen Charlotte Sound
T_14_3,FALSE,270.5351,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_14_4,FALSE,46.1503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_14_5,FALSE,7.8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_14_6,FALSE,18.3794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_140_1,FALSE,129.7666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53.93235294,1,0,0,,,,28578,7687,(11) Mainland Fjords
T_140_2,FALSE,126.7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69.22761905,0.704761905,0,0,,,,28578,7687,(11) Mainland Fjords
T_140_3,FALSE,124.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,100.46,0.545454545,0,0,,,,28578,7687,(11) Mainland Fjords
T_140_4,FALSE,117.3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,109.64,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_140_5,FALSE,122.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,120.254,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_140_6,FALSE,124.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,114.3215686,1,0,0,,,,28381,7687,(11) Mainland Fjords
T_140_7,FALSE,119.2383,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,135.6798611,0.541666667,0,0,,,,28381,7687,(11) Mainland Fjords
T_140_8,FALSE,92.6938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,154.5222222,0,0,0,,,,28381,7687,(11) Mainland Fjords
T_142_1,FALSE,129.6993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,130.4032787,0,0,0,,,,34169,8625,(13) Eastern Queen Charlotte Sound
T_142_2,FALSE,129.0735,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,117.4503401,0,0,0,,,,34169,8625,(13) Eastern Queen Charlotte Sound
T_142_3,FALSE,127.3805,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,119.7484663,0,0,0,,,,34382,8783,(13) Eastern Queen Charlotte Sound
T_142_4,FALSE,126.5906,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,116.0121019,0,0,0,,,,34382,8783,(13) Eastern Queen Charlotte Sound
T_142_5,FALSE,70.2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,112.525,0,0,0,,,,34382,8783,(13) Eastern Queen Charlotte Sound
T_143_1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,59.2,1,0,0,,,,24038,6737,(13) Eastern Queen Charlotte Sound
T_143_2,FALSE,131.5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.4,1,0,0,,,,24038,6737,(13) Eastern Queen Charlotte Sound
T_143_3,FALSE,16.4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69,1,0,0,,,,24038,6737,(13) Eastern Queen Charlotte Sound
T_143_4,FALSE,247.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69,1,0,0,,,,24038,6737,(13) Eastern Queen Charlotte Sound
T_143_5,TRUE,100.0075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,76.425,1,40,0,28,0,,24038,6737,(13) Eastern Queen Charlotte Sound
T_143_6,FALSE,59.9795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,91.06470588,1,0,0,,,,24038,6737,(13) Eastern Queen Charlotte Sound
T_144_1,FALSE,82.5558,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.53333333,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_144_2,FALSE,35.0183,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,50.48,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_144_3,FALSE,16.2674,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54.43333333,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_144_4,FALSE,30.8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,55.5,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_144_5,FALSE,40.6292,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.5,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_144_6,FALSE,50.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61.8,0,0,0,,,,30716,7997,(13) Eastern Queen Charlotte Sound
T_145_1,FALSE,129.9648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.18579545,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_10,FALSE,116.5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21.825,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_11,FALSE,97.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.425,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_12,FALSE,102.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,19.68125,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_13,FALSE,115.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.04565217,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_14,FALSE,104.9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.68857143,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_15,FALSE,106.3766,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.34653846,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_16,FALSE,121.1428,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21.73214286,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_17,FALSE,119.6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.4875,0,0,0,,,,58838,12411,(13) Eastern Queen Charlotte Sound
T_145_18,FALSE,111.0561,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,19.94945055,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_19,FALSE,112.0661,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.73076923,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_2,FALSE,124.3246,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,46.90431818,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_20,FALSE,119.3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.93557692,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_21,FALSE,102.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.26875,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_22,FALSE,104.6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.675,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_23,FALSE,61.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.235625,0,0,0,,,,58838,12411,(11) Mainland Fjords
T_145_3,FALSE,125.2236,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,37.58301887,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_4,FALSE,119.724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31.48385093,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_5,FALSE,121.8645,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,19.67392271,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_6,FALSE,123.6447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.797,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_7,FALSE,115.6648,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,29.76041667,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_8,FALSE,118.8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27.5875,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_145_9,FALSE,113.4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.234375,0,0,0,,,,58839,12411,(13) Eastern Queen Charlotte Sound
T_146_1,FALSE,128.2719,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21.73513514,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_2,FALSE,126.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,39.88688525,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_3,FALSE,126.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.17580645,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_4,FALSE,126.6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.39298246,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_5,FALSE,84.5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,56.55666667,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_6,FALSE,32.4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,59.97142857,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_7,FALSE,208.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,62.1,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_8,FALSE,119.3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,62.65454545,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_146_9,FALSE,54.8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65.244,0,0,0,,,,35922,8944,(13) Eastern Queen Charlotte Sound
T_147_1,FALSE,123.9069,0,0,0,5,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,42.41764706,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_10,FALSE,452.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,109.9,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_11,FALSE,684.6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,155,0,0,0,,,,31811,8314,(11) Mainland Fjords
T_147_2,FALSE,102.7953,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,46.35833333,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_3,FALSE,32.0081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,48.5,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_4,FALSE,25.291,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,57,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_5,TRUE,106.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63,0,19,0,0,3,,31812,8315,(11) Mainland Fjords
T_147_6,FALSE,66.8278,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71.45,0,0,0,,,,31812,8315,(11) Mainland Fjords
T_147_7,FALSE,61.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,79.65,1,0,0,,,,31811,8314,(11) Mainland Fjords
T_147_8,FALSE,62.7644,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,86.2,1,0,0,,,,31811,8314,(11) Mainland Fjords
T_147_9,FALSE,130.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106.5,1,0,0,,,,31811,8314,(11) Mainland Fjords
T_148_1,FALSE,108.7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21.94583333,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_10,FALSE,11.5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,79.53333333,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_11,FALSE,373.0734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,83.2,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_12,FALSE,70.8182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,86.55172414,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_13,FALSE,29.2309,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72.57346939,1,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_14,FALSE,118.8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,75.89571429,1,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_15,FALSE,4.9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73.2,1,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_2,FALSE,137.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.6,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_3,FALSE,121.0367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,29.97804878,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_4,FALSE,117.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40.365,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_5,FALSE,121.1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43.56666667,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_6,FALSE,122.8454,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.28636364,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_7,FALSE,125.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,NA,NA,NA,56.17209302,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_8,FALSE,92.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,58.29,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_148_9,FALSE,138.4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,79,0,0,0,,,,41724,9890,(13) Eastern Queen Charlotte Sound
T_149_1,FALSE,86.471,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18.41428571,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_2,FALSE,71.0067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA,NA,NA,27.36,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_3,FALSE,48.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.45,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_4,FALSE,21.7418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_5,FALSE,161.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,49.5,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_6,FALSE,105.941,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73.6,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_149_7,FALSE,11.0378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,97.8,0,0,0,,,,44981,10369,(11) Mainland Fjords
