"","X","survey_id","species","gear","effort","sample_size","depth","counts","PU_4Km_ID","PU_1Km_ID","predicted_counts_mm","predicted_counts_TMB","predicted_counts_TMB2","predicted_counts_TMB_space"
"84",91651,"2018_08_27 Spiller DC1  bnGrp 7","stylaster","mid_video",119.0933333,1,91.6147541,0,10683,46674,35.2961021056897,1146.81361196095,35.2961021056897,1.35658369979734e-12
"85",212927,"2018_08_27 Spiller DC1  bnGrp 8","calcigorgia","mid_video",120.9014398,1,96.15245902,0,10683,46674,1.3232204158983e-93,0.015651893766152,1.3232204158983e-93,5.05859387008958e-18
"86",72787,"2018_08_27 Spiller DC1  bnGrp 8","paragorgia","mid_video",120.9014398,1,96.15245902,0,10683,46674,2.54366733836162,2.2120605234829,2.54366733836162,1.65681807108804e-12
"87",145552,"2018_08_27 Spiller DC1  bnGrp 8","primnoa","mid_video",120.9014398,1,96.15245902,0,10683,46674,8.20445484381093,5.16955077343561,8.20445484381093,3.84783244672832e-12
"88",91652,"2018_08_27 Spiller DC1  bnGrp 8","stylaster","mid_video",120.9014398,1,96.15245902,0,10683,46674,24.5384675882671,1082.05238577701,24.5384675882671,1.32737593401431e-12
"89",212928,"2018_08_27 Spiller DC1  bnGrp 9","calcigorgia","mid_video",120.5714145,1,101.3483871,0,10683,46674,4.3972090204934e-108,0.00748106712063419,4.3972090204934e-108,2.40661410895728e-18
"90",72788,"2018_08_27 Spiller DC1  bnGrp 9","paragorgia","mid_video",120.5714145,1,101.3483871,0,10683,46674,2.67102755759819,2.27309051501473,2.67102755759819,1.60531703747893e-12
"91",145553,"2018_08_27 Spiller DC1  bnGrp 9","primnoa","mid_video",120.5714145,1,101.3483871,0,10683,46674,8.13326524106673,5.13828199670744,8.13326524106673,3.62422648609636e-12
"92",91653,"2018_08_27 Spiller DC1  bnGrp 9","stylaster","mid_video",120.5714145,1,101.3483871,0,10683,46674,16.0451924072442,990.340725376324,16.0451924072442,1.26908211888391e-12
"93",212929,"2018_08_27 Spiller DC2  bnGrp 1","calcigorgia","mid_video",120.4832016,1,152.2994565,0,10682,46958,1.08162100499604e-303,4.91887634907659e-06,1.08162100499604e-303,3.27325461998906e-21
"94",72789,"2018_08_27 Spiller DC2  bnGrp 1","paragorgia","mid_video",120.4832016,1,152.2994565,0,10682,46958,3.80271745109484,2.7179832375085,3.80271745109484,2.33500187096508e-12
"95",145554,"2018_08_27 Spiller DC2  bnGrp 1","primnoa","mid_video",120.4832016,1,152.2994565,0,10682,46958,6.82042071173817,4.43309245247751,6.82042071173817,3.9944567078259e-12
"96",91654,"2018_08_27 Spiller DC2  bnGrp 1","stylaster","mid_video",120.4832016,1,152.2994565,0,10682,46958,0.48744158225539,380.485297717346,0.48744158225539,1.61971126321646e-12
"97",212930,"2018_08_27 Spiller DC2  bnGrp 2","calcigorgia","mid_video",120.8049157,1,130.6722222,0,10682,46958,9.07665464671829e-209,0.000113394287661441,9.07665464671829e-209,7.1460448329886e-20
"98",72790,"2018_08_27 Spiller DC2  bnGrp 2","paragorgia","mid_video",120.8049157,1,130.6722222,0,10682,46958,3.39329556141847,2.59008052313806,3.39329556141847,2.63989440391261e-12
"99",145555,"2018_08_27 Spiller DC2  bnGrp 2","primnoa","mid_video",120.8049157,1,130.6722222,0,10682,46958,7.55993654940973,4.85219513733187,7.55993654940973,5.0804125138199e-12
"100",91655,"2018_08_27 Spiller DC2  bnGrp 2","stylaster","mid_video",120.8049157,1,130.6722222,0,10682,46958,1.86581344774045,587.085035246307,1.86581344774045,1.93569866105152e-12
"101",212931,"2018_08_27 Spiller DC2  bnGrp 3","calcigorgia","mid_video",120.6246655,1,115.1186813,0,10682,46958,2.3882181003019e-151,0.00105464849881832,2.3882181003019e-151,6.54044904870665e-19
