"","PUID","normalized_score_sponges","normalized_score_rockfish","normalized_score_corals","rank_sponges","rank_rockfish","rank_corals","group_score","normalized_score_sponges.1","normalized_score_rockfish.1","normalized_score_corals.1","even_score","PUID_4km","UpperOceanSR","max_depth","rf_hotspot","cor_hotspot","sponge_hotspot","rf_cor","rf_sp","cor_sp","rf_cor_sp","puid_rank","all_hotspots"
"225",34856,0.280172966448366,0.322958450010717,7.53488090128575e-09,9,9,2,0.603131423993964,0.464530540612604,0.535469446894462,1.24929337148269e-08,0.416540132363882,8792,"(11) Mainland Fjords",33,1,0,1,0,1,0,0,10,1
"226",35042,9.6981895175943e-05,0.848126572353838,7.3357763341552e-09,3,10,2,0.84822356158479,0.00011433529975841,0.999885656051842,8.648399627628e-09,0.000977363949181288,8783,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,3,0
"227",35260,5.03425646515994e-05,0.122123520261384,8.3510199129053e-09,3,5,5,0.122173871177056,0.000412056720202002,0.999587874926231,6.83535671944366e-08,0.000442865864734604,8941,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,3,0
"228",35293,0.196300865857559,0.0937810079496487,7.00838611738363e-09,8,4,2,0.290081880815594,0.676708470400287,0.323291505439685,2.41600271539845e-08,0.18255609599515,8950,"(11) Mainland Fjords",33,0,0,0,0,0,0,0,7,0
"229",35477,4.62243925699502e-06,0.616582799977141,0.0178460533572424,2,10,10,0.63443347577364,7.28593214813945e-06,0.971863597243617,0.0281291168242353,0.0813792065528001,8941,"(13) Eastern Queen Charlotte Sound",26,1,1,0,1,0,0,0,6,0
"230",35508,0.138194930383222,0.420867422554773,8.29843635062047e-09,7,9,5,0.559062361236431,0.24719054610936,0.75280943904715,1.48434896104748e-08,0.312643226217199,8950,"(11) Mainland Fjords",25,1,0,0,0,0,0,0,9,1
"231",35692,2.15076462335791e-06,0.0355923296146195,8.29843635062047e-09,1,2,5,0.0355944886776792,6.04240910112195e-05,0.999939342770751,2.33138237376178e-07,2.31785196577191e-05,8940,"(13) Eastern Queen Charlotte Sound",25,0,0,0,0,0,0,0,1,0
"232",35706,0.000110261570584071,0.210056200246997,8.15767241018997e-09,3,7,4,0.210166469975253,0.000524639209085322,0.999475321975625,3.88152896660943e-08,0.000943163564357678,8944,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"233",35724,0.349130849661533,0.411642745030075,0.0336230940142496,9,9,10,0.794396688705858,0.439491823952965,0.518182856100115,0.0423253199469205,0.663986848697611,8950,"(11) Mainland Fjords",32,1,1,1,1,1,1,1,10,1
"234",35922,0.0129797639356614,0.0518561437176515,4.26916700927419e-07,5,3,7,0.0648363345700138,0.200192747195558,0.799800668275817,6.58452862517098e-06,0.0324670009781775,8944,"(13) Eastern Queen Charlotte Sound",62.65455,0,0,0,0,0,0,0,5,0
"235",35923,1.0129938038824e-05,0.284930245004876,7.59662865159365e-09,2,8,3,0.284940382539544,3.55510789609408e-05,0.999964422260625,2.6660414308033e-08,0.000114046396146473,8944,"(13) Eastern Queen Charlotte Sound",27,0,0,0,0,0,0,0,2,0
"236",35935,7.96630731563199e-14,0.0398313485648537,NA,1,2,NA,NA,NA,NA,NA,NA,8948,"(11) Mainland Fjords",15,0,NA,0,0,0,0,0,NA,NA
"237",35943,0.18221704860022,0.160442686540431,6.0167917911562e-09,8,6,1,0.342659741157443,0.531772562439707,0.468227420001207,1.75590857882299e-08,0.236821448933675,8950,"(11) Mainland Fjords",31,0,0,0,0,0,0,0,8,0
"238",36129,1.03982117329142e-06,0.148456797065116,9.2081727614181e-09,1,6,6,0.148457846094462,7.00415101421985e-06,0.999992933823482,6.2025504233431e-08,1.35434872886099e-05,9099,"(13) Eastern Queen Charlotte Sound",24,0,0,0,0,0,0,0,1,0
"239",36143,0.00011029404488108,0.437670603911157,7.78633921400606e-09,4,10,3,0.437780905742377,0.000251938911529379,0.999748043302544,1.7785926959976e-08,0.00102435906224527,9102,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,3,0
"240",36162,0.35955755485963,0.343067897235086,7.53488090128575e-09,9,9,2,0.702625459629597,0.51173431012474,0.488265679151366,1.07238939295737e-08,0.486829484302121,9109,"(11) Mainland Fjords",33,1,0,1,0,1,0,0,10,1
"241",36345,5.36920062815895e-08,0.0987227045159092,9.78892413626364e-09,1,5,6,0.0987227679968396,5.43866499805884e-07,0.999999356977811,9.91556895626854e-08,9.95826400203266e-07,9098,"(13) Eastern Queen Charlotte Sound",20,0,0,0,0,0,0,0,1,0
"242",36360,0.0241612544398528,0.211767685365501,8.93723144831428e-07,6,8,8,0.235929833528499,0.102408644462229,0.897587567449036,3.78808873581252e-06,0.0779497944604129,9102,"(13) Eastern Queen Charlotte Sound",78.14792,0,0,0,0,0,0,0,6,0
"243",36361,0.000303203677835484,0.458723159811693,6.02158234336836e-09,4,10,1,0.459026369511111,0.000660536513748465,0.999339450368089,1.31181621434553e-08,0.00252341506509823,9102,"(13) Eastern Queen Charlotte Sound",33,1,0,0,0,0,0,0,4,0
"244",36375,0.0438874214305062,0.279360063407898,0.0136832966944065,6,8,10,0.336930781532811,0.130256491350679,0.829131912902097,0.0406115957472232,0.185636101429852,9108,"(11) Mainland Fjords",185.7871,0,1,0,0,0,0,0,7,0
"245",36381,0.119017606238755,0.104853277314072,8.29843635062047e-09,7,5,5,0.223870891851263,0.531635020768259,0.468364942163785,3.70679559186901e-08,0.154727233476653,9109,"(11) Mainland Fjords",25,0,0,0,0,0,0,0,7,0
"246",36562,0.000110261570584071,0.155545039952324,8.15767241018997e-09,3,6,4,0.15565530968058,0.000708370121201379,0.999291577470227,5.24085713936151e-08,0.000910044290581305,9097,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"247",36563,1.0138569898647e-05,0.319908989148317,8.71596934626612e-09,2,9,5,0.319919136434185,3.16910392158824e-05,0.999968281716495,2.7244288801896e-08,0.000115329220908147,9098,"(13) Eastern Queen Charlotte Sound",27,1,0,0,0,0,0,0,2,0
"248",36579,0.00367585847218263,0.074501822301246,4.01115674216965e-08,5,4,7,0.078177720884996,0.0470192585633192,0.95298022835486,5.13081821363185e-07,0.0148264994894531,9102,"(13) Eastern Queen Charlotte Sound",26.49804,0,0,0,0,0,0,0,4,0
"249",36598,0.027586827875048,0.535104102222703,0.00700320422881538,6,10,10,0.569694134326566,0.0484239282323984,0.939283152099236,0.0122929196683653,0.147849555058948,9108,"(11) Mainland Fjords",206.7811421,1,1,0,1,0,0,0,7,0
"250",36599,0.000771153795117572,0.105362383411361,6.5622024338431e-09,4,5,1,0.106133543768681,0.00726588190438933,0.992734056265936,6.18296742088013e-08,0.00456605831905772,9108,"(11) Mainland Fjords",33,0,0,0,0,0,0,0,4,0
"251",36600,1.02311003540087e-06,0.0112273242950724,8.62691286775808e-09,1,1,5,0.0112283560320207,9.11184177348133e-05,0.999908113267398,7.68314866678268e-07,1.06714997881631e-05,9108,"(11) Mainland Fjords",24,0,0,0,0,0,0,0,1,0
"252",36601,0.00251353832773352,0.295541849077397,2.38741609889618e-08,4,9,6,0.298055411279292,0.0084331242870079,0.991566795613252,8.00997401338593e-08,0.0145069470694592,9108,"(11) Mainland Fjords",95,1,0,0,0,0,0,0,4,0
"253",36794,5.01669463075348e-07,0.0687378373538366,8.9402973406457e-09,1,4,6,0.068738347963597,7.29824730936254e-06,0.999992571689958,1.30062732164881e-07,6.58604287335097e-06,9099,"(13) Eastern Queen Charlotte Sound",23,0,0,0,0,0,0,0,1,0
"254",36804,0.000771069852304624,0.411398053700447,7.14185724214379e-09,4,9,2,0.412169130694609,0.00187076079910491,0.998129221873403,1.73274918238247e-08,0.00561388886650525,9102,"(13) Eastern Queen Charlotte Sound",33,1,0,0,0,0,0,0,4,0
"255",36829,4.2960053467739e-06,0.123175918833026,8.29843635062047e-09,2,5,5,0.123180223136809,3.48757717543877e-05,0.999965056859993,6.73682522997533e-08,4.85342496392483e-05,9109,"(11) Mainland Fjords",25,0,0,0,0,0,0,0,2,0
"256",36834,5.03351211498901e-05,0.169578589045553,6.83576150903392e-09,3,7,1,0.169628931002464,0.0002967366524827,0.999703223049194,4.02983233381021e-08,0.000459306230444493,9110,"(11) Mainland Fjords",29,0,0,0,0,0,0,0,3,0
"257",37031,1.29892588201265e-07,0.201977858919356,9.78892413626364e-09,1,7,6,0.201977998600868,6.43102660195914e-07,0.999999308432041,4.84652992111664e-08,2.15642423877088e-06,9257,"(13) Eastern Queen Charlotte Sound",20,0,0,0,0,0,0,0,1,0
"258",37039,6.32734882922234e-05,0.915575504885582,7.27241225437913e-09,3,10,2,0.915638785646287,6.91031106197222e-05,0.999930888946934,7.9424467032008e-09,0.00066956858664195,9259,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,3,0
"259",37069,5.03825441393922e-05,0.152087765885004,7.9869108634324e-09,3,6,4,0.152138156416054,0.00033116310415653,0.999668784398094,5.24977497531289e-08,0.000454226330488362,9267,"(11) Mainland Fjords",29,0,0,0,0,0,0,0,3,0
"260",37075,1.01251572995702e-05,0.0333607379670824,7.59662865159365e-09,2,2,3,0.0333708707210106,0.000303413039000966,0.999696359318493,2.27642506397375e-07,9.22653908556563e-05,9269,"(11) Mainland Fjords",27,0,0,0,0,0,0,0,2,0
"261",37285,0.000110335631371899,0.301854124376778,7.65287058303453e-09,4,9,3,0.30196446766102,0.000365392763680261,0.999634581892707,2.53436129168201e-08,0.000983712491569433,9259,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,3,0
"262",37287,5.03309997366637e-05,0.142120603906418,6.83576150903392e-09,3,6,1,0.142170941741916,0.000354017488524694,0.999645934430191,4.80812845809443e-08,0.000450382498573041,9260,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,3,0
"263",37288,2.56196858074575e-05,0.240619315744944,7.76778887203253e-09,3,8,3,0.24064494319854,0.000106462597829535,0.999893505123126,3.22790446738116e-08,0.000260121705361967,9260,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,2,0
"264",37289,0.000771083608751364,0.43842651895401,6.86725613799292e-09,4,10,1,0.439197609430018,0.00175566440298266,0.998244319961103,1.56359142002278e-08,0.00566299110887079,9260,"(13) Eastern Queen Charlotte Sound",33,1,0,0,0,0,0,0,4,0
"265",37302,0.0085518347860486,0.30017354132976,0.0124059275526756,5,9,10,0.321131303668484,0.0266303368384073,0.93473771600803,0.0386319471535628,0.0916297927445354,9265,"(11) Mainland Fjords",420.6161,1,1,0,1,0,0,0,6,0
"266",37313,4.62243925699502e-06,0.0592068594880746,7.95497203939595e-09,2,3,3,0.0592114898823036,7.80665925850401e-05,0.999921799058962,1.34348452558925e-07,4.84748750540501e-05,9269,"(11) Mainland Fjords",26,0,0,0,0,0,0,0,1,0
"267",37519,0.000771066760288782,0.173393987324925,7.53488090128575e-09,4,7,2,0.174165061620095,0.00442721837041407,0.995572738366713,4.32628727667639e-08,0.00494866200714961,9257,"(13) Eastern Queen Charlotte Sound",33,0,0,0,0,0,0,0,4,0
"268",37539,0.0163763433298121,0.0572473539762662,0.00791947217536605,5,3,10,0.0815431694814444,0.200830350769461,0.702049654683746,0.0971199945467925,0.0650068636390889,9265,"(11) Mainland Fjords",448.393,0,1,0,0,0,0,0,5,0
"269",37546,2.25456212423538e-05,0.131534905393564,7.22351931509868e-09,2,6,2,0.131557458238326,0.000171374709912005,0.999828570382374,5.49077141792506e-08,0.000218179590885675,9268,"(11) Mainland Fjords",28,0,0,0,0,0,0,0,2,0
"270",37550,0.00044083959006461,0.553721950760759,7.62488834539155e-09,4,10,3,0.554162797975712,0.000795505565647753,0.999204480675059,1.37592930691925e-08,0.00358687599553744,9269,"(11) Mainland Fjords",32,1,0,0,0,0,0,0,4,0
"271",37763,2.25410593295477e-05,0.253057021460175,7.22351931509868e-09,2,8,2,0.253079569743024,8.90670841286628e-05,0.999910904373388,2.85424829923388e-08,0.000232893404813789,9260,"(13) Eastern Queen Charlotte Sound",28,0,0,0,0,0,0,0,2,0
"272",37772,0.328121256917582,0.102693722128305,0.0710417502062076,9,5,10,0.501856729252095,0.653814600446971,0.204627568273015,0.141557831280014,0.441249130122001,9266,"(11) Mainland Fjords",34.08,0,1,1,0,0,1,0,10,1
"273",37773,0.182343421931934,0.126393003199344,0.022589042923963,8,5,10,0.331325468055241,0.550345323594419,0.38147687209566,0.0681778043099204,0.291368721784625,9266,"(11) Mainland Fjords",162.9,0,1,0,0,0,0,0,9,1
"274",37777,0.159887837591948,0.0877481160027717,0.000335334455531923,7,4,10,0.247971288050252,0.644783671727134,0.353864016647724,0.00135231162514253,0.163536922259382,9269,"(11) Mainland Fjords",27,0,1,0,0,0,0,0,7,0
"275",38217,0.000110250303435628,0.287691496827456,6.43347700248901e-09,3,8,1,0.287801753564369,0.000383077246994501,0.999616900399156,2.23538492132576e-08,0.00097771828307827,9418,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"276",38218,0.000110261570584071,0.162341544766914,8.15767241018997e-09,3,6,4,0.16245181449517,0.000678734004459821,0.999321215779589,5.02159513301865e-08,0.000914758569391313,9418,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"277",38434,5.03309997366637e-05,0.188291052863357,6.83576150903392e-09,3,7,1,0.188341390698855,0.000267232813509057,0.999732730891965,3.6294526039493e-08,0.000464540995517574,9415,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,3,0
"278",38443,0.128756645868839,0.457742698164571,7.22351931509868e-09,7,10,2,0.586499351256929,0.219534165882537,0.780465821801134,1.23163295911887e-08,0.308685149025401,9418,"(13) Eastern Queen Charlotte Sound",28,1,0,0,0,0,0,0,9,1
"279",38457,0.14906656383117,0.0482517996204904,7.22351931509868e-09,7,3,2,0.19731837067518,0.755462166655326,0.244537796736226,3.66084480141479e-08,0.109759330501927,9428,"(11) Mainland Fjords",28,0,0,0,0,0,0,0,6,0
"280",38676,0.000110261570584071,0.11496427574603,8.15767241018997e-09,3,5,4,0.115074545474286,0.000958175156196546,0.999041753953474,7.08903291911138e-08,0.000876722008145835,9419,"(11) Mainland Fjords",30,0,0,0,0,0,0,0,3,0
"281",38689,2.25384697095354e-05,0.00533725805204348,7.22351931509868e-09,2,1,2,0.00535980374527233,0.00420509234678894,0.995793559932351,1.34772086038976e-06,0.000145914162541862,9445,"(11) Mainland Fjords",28,0,0,0,0,0,0,0,2,0
"282",38897,1.03087651003443e-06,0.145068885210846,8.62691286775808e-09,1,6,5,0.145069924714269,7.10606634741732e-06,0.999992834466379,5.94672733493847e-08,1.34036221096165e-05,9575,"(13) Eastern Queen Charlotte Sound",24,0,0,0,0,0,0,0,1,0
"283",38917,0.0179940163671202,0.292483909704936,7.78147706817128e-07,6,9,8,0.310478704219763,0.0579557184520574,0.942041775264271,2.50628367176623e-06,0.0687213066094191,9586,"(11) Mainland Fjords",88.4,1,0,0,0,0,0,0,6,0
"284",39125,1.32650531845548e-06,0.559879819869926,8.29293388675422e-09,1,10,4,0.559881154668178,2.36926231110896e-06,0.999997615925735,1.48119539613173e-08,1.86664333455778e-05,9574,"(13) Eastern Queen Charlotte Sound",25,1,0,0,0,0,0,0,1,0
"285",39131,2.25538587022002e-05,0.318876492178789,8.53713864207786e-09,3,9,5,0.31889905457463,7.0724131597957e-05,0.999929249097741,2.67706614980885e-08,0.000238251447292607,9575,"(13) Eastern Queen Charlotte Sound",28,1,0,0,0,0,0,0,2,0
"286",39150,0.141922497923467,0.127829778483141,0.000335544693607354,7,5,10,0.270087821100215,0.525467965735512,0.473289680232231,0.00124235403225698,0.189190118813745,9586,"(11) Mainland Fjords",31,0,1,0,0,0,0,0,8,0
"287",39389,2.1479651824127e-06,0.013143877593062,8.29843635062047e-09,1,1,5,0.0131460338566808,0.000163392640383404,0.999835976109428,6.31250188542854e-07,2.10034213262046e-05,9586,"(11) Mainland Fjords",25,0,0,0,0,0,0,0,1,0
"288",39604,7.82760935467496e-05,0.353466479893556,7.54594449647443e-09,3,9,2,0.353544763533047,0.000221403628679209,0.999778575027646,2.13436749029068e-08,0.000737142529385787,9573,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,3,0
"289",39609,0.00926500882925666,0.103408464939717,3.98317380783658e-08,5,5,7,0.112673513600712,0.0822288090002204,0.917770837485126,3.53514653137738e-07,0.0320201232025661,9575,"(13) Eastern Queen Charlotte Sound",41,0,0,0,0,0,0,0,5,0
"290",39611,1.01251572995702e-05,0.267694237276524,7.59662865159365e-09,2,8,3,0.267704370030452,3.7822159191568e-05,0.999962149463877,2.83769318025309e-08,0.000113365156710719,9575,"(13) Eastern Queen Charlotte Sound",27,0,0,0,0,0,0,0,2,0
"291",39843,2.16460062426824e-06,0.259111039684904,9.05154029977441e-09,2,8,6,0.259113213337069,8.35387974388017e-06,0.999991611187494,3.49327623365917e-08,2.76392651524698e-05,9730,"(13) Eastern Queen Charlotte Sound",25,0,0,0,0,0,0,0,1,0
"292",39845,2.25456212423538e-05,0.632367372685569,7.22351931509868e-09,2,10,2,0.632389925530331,3.56514554267238e-05,0.999964337122001,1.14225717764889e-08,0.000253590497190283,9731,"(13) Eastern Queen Charlotte Sound",28,1,0,0,0,0,0,0,2,0
"293",39850,2.25538587022002e-05,0.26830098514612,8.53713864207786e-09,3,8,5,0.268323547541961,8.40547127108671e-05,0.999915913470705,3.18165838230907e-08,0.000234355197734656,9732,"(13) Eastern Queen Charlotte Sound",28,0,0,0,0,0,0,0,2,0
"294",39878,0.025921543727986,0.721021096946767,0.0180819449879238,6,10,10,0.765024585662677,0.0338832819412364,0.942480948272018,0.023635769786746,0.198169869597003,9741,"(11) Mainland Fjords",85.2,1,1,0,1,0,0,0,8,0
"295",40105,0.0887934370853352,0.158472488949331,6.86964191709921e-09,7,6,1,0.247265932904308,0.359100972958124,0.640898999259473,2.77824034892739e-08,0.161439846247455,9733,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,7,0
"296",40106,0.440169650538651,0.729628890042921,3.93206281266198e-06,10,10,9,1.16980247264438,0.376276902153942,0.623719736541133,3.36130492507286e-06,0.774708909222663,9733,"(13) Eastern Queen Charlotte Sound",116.8556,1,0,1,0,1,0,0,10,1
"297",40108,0.376042888880246,0.566307202617817,1.06290099519871e-06,10,10,8,0.942351154399058,0.399047517610408,0.60095135446505,1.12792454302932e-06,0.633862683482446,9734,"(13) Eastern Queen Charlotte Sound",70.4,1,0,1,0,1,0,0,10,1
"298",40117,0.0132357539269191,0.190376903255845,3.97488740017106e-08,5,7,7,0.203612696931638,0.0650045607487972,0.934995244033151,1.95218051726195e-07,0.0489738337984158,9736,"(11) Mainland Fjords",31,0,0,0,0,0,0,0,5,0
"299",40129,0.307239914493471,0.122896676118098,8.36629083479468e-09,9,5,5,0.43013659897786,0.714284520832614,0.285715459717074,1.94503114933154e-08,0.257338262912538,9740,"(11) Mainland Fjords",27,0,0,1,0,0,0,0,8,0
"300",40134,0.243667390992572,0.0536995990284486,7.09254809525479e-07,8,3,8,0.29736769927583,0.819414454179009,0.180583160710533,2.38511045837428e-06,0.140449559146615,9741,"(11) Mainland Fjords",58.2,0,0,0,0,0,0,0,7,0
"301",40135,0.309227774924415,0.0592315282308972,6.99387344209129e-07,9,3,8,0.368460002542656,0.83924380608616,0.160754295777437,1.89813640390496e-06,0.162470644675856,9741,"(11) Mainland Fjords",56.1,0,0,1,0,0,0,0,7,0
"302",40140,0.237838578485026,0.034806868948678,8.53713864207786e-09,8,2,5,0.272645455970843,0.872336484164479,0.127663484523286,3.13122351945262e-08,0.104129133108212,9745,"(11) Mainland Fjords",28,0,0,0,0,0,0,0,6,0
"303",40352,2.25538587022002e-05,0.503743300570274,8.53713864207786e-09,3,10,5,0.503765862966115,4.47705181319864e-05,0.999955212535228,1.6946639837428e-08,0.000248568102235281,9730,"(13) Eastern Queen Charlotte Sound",28,1,0,0,0,0,0,0,2,0
"304",40364,0.875173505040997,0.17182595181124,3.42206514981153e-06,10,7,9,1.04700287891739,0.835884525882046,0.164112205678852,3.26843910243111e-06,0.46745573297683,9733,"(13) Eastern Queen Charlotte Sound",138.4,0,0,1,0,0,0,0,10,1
"305",40365,0.103054832450528,0.520594909850922,2.04667198284591e-06,7,10,8,0.623651788973433,0.165244186375481,0.834752531870151,3.28175436843507e-06,0.279588486744577,9734,"(13) Eastern Queen Charlotte Sound",102.3,1,0,0,0,0,0,0,9,1
"306",40366,0.0866740679845967,0.159514341007511,1.77104304050412e-06,7,6,8,0.246190180035148,0.352061434669012,0.647931371530487,7.19380050110557e-06,0.159728848541267,9734,"(13) Eastern Queen Charlotte Sound",91.7,0,0,0,0,0,0,0,7,0
"307",40376,0.14952266850278,0.0936706690112265,2.19988212917293e-06,7,4,9,0.243195537396136,0.614824885784092,0.385166068481958,9.04573395024758e-06,0.162125410335495,9736,"(11) Mainland Fjords",149.1286,0,0,0,0,0,0,0,7,0
"308",40387,0.0219443151432446,0.0648392522216875,3.49761146976486e-06,6,3,9,0.0867870649764019,0.252852370905865,0.747107328025413,4.03010687216567e-05,0.0491113695867822,9739,"(11) Mainland Fjords",169.8521167,0,0,0,0,0,0,0,5,0
"309",40617,0.0497642614090106,0.25483597029327,8.00108109828428e-08,6,8,7,0.304600311713092,0.16337560893859,0.836624128386659,2.62674750832844e-07,0.135617030000981,9732,"(13) Eastern Queen Charlotte Sound",41.0537037,0,0,0,0,0,0,0,7,0
"310",40635,0.0224436353469036,0.100435641551608,1.77584743739608e-06,6,5,8,0.122881052745949,0.182645207258313,0.817340340982056,1.44517596302464e-05,0.0584365177333521,9737,"(11) Mainland Fjords",91.8069,0,0,0,0,0,0,0,5,0
"311",40884,2.60756182604475e-05,0.176465782496673,7.90483626957294e-09,3,7,3,0.17649186601977,0.000147744022704857,0.999852211188623,4.47886718399106e-08,0.000256203074349174,9889,"(13) Eastern Queen Charlotte Sound",63.5,0,0,0,0,0,0,0,2,0
"312",40888,0.040925064102627,0.0844396438237615,2.36918992162586e-07,6,4,7,0.125364944845381,0.32644743036502,0.673550679800525,1.88983445455818e-06,0.0791880480054611,9890,"(13) Eastern Queen Charlotte Sound",44.60789474,0,0,0,0,0,0,0,6,0
"313",40893,0.0918612946359424,0.108838630317727,6.72978627272062e-09,7,5,1,0.200699931683456,0.457704663202508,0.54229530326591,3.35315822794342e-08,0.138395788986499,9891,"(13) Eastern Queen Charlotte Sound",32,0,0,0,0,0,0,0,7,0
"314",40927,0.184793688978636,0.0437814826393517,6.63839428045491e-09,8,2,1,0.228575178256382,0.808459126613309,0.191540844344192,2.90424985385287e-08,0.111647553582198,9904,"(11) Mainland Fjords",34,0,0,0,0,0,0,0,6,0
"315",40931,0.189486696364623,0.0422883928337187,2.14088656231903e-06,8,2,8,0.231777230084904,0.817538013959399,0.182452749211938,9.23682866317276e-06,0.110142127772898,9905,"(11) Mainland Fjords",132.25,0,0,0,0,0,0,0,6,0
"316",41165,0.000110272756493551,0.0597359288764369,8.03302420271006e-09,4,3,4,0.0598462096659547,0.00184260218164298,0.998157263590571,1.34227785645043e-07,0.000804647074843785,9890,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"317",41180,0.281857183236632,0.0533043557495262,7.90565551444867e-09,9,3,3,0.335161546891814,0.840959190726054,0.159040785686349,2.35875970491344e-08,0.146826326523238,9895,"(11) Mainland Fjords",28,0,0,1,0,0,0,0,7,0
"318",41206,0.141109054368027,0.175928898654028,3.09335567110269e-06,7,7,9,0.317041046377726,0.44508134192791,0.554908901115676,9.75695641446134e-06,0.217876775634334,9905,"(11) Mainland Fjords",129.8667,0,0,0,0,0,0,0,8,0
"319",41209,0.325365528715323,0.519601026472773,4.35918945565617e-06,9,10,9,0.844970914377552,0.385061217113022,0.614933623905312,5.15898166609364e-06,0.563217919345129,9906,"(11) Mainland Fjords",142.775,1,0,1,0,1,0,0,10,1
"320",41220,0.93570059347996,0.114413521423328,5.14074397556253e-09,10,5,1,1.05011412004403,0.891046578290677,0.108953416813908,4.89541458155707e-09,0.361577069200217,9918,"(11) Mainland Fjords",33,0,0,1,0,0,0,0,9,1
"321",41463,0.00751609887553926,0.102036874945504,1.74416475248296e-07,5,5,7,0.109553148237519,0.0686068725222196,0.931391535406005,1.59207177570242e-06,0.02739300814801,9895,"(11) Mainland Fjords",43.05203,0,0,0,0,0,0,0,5,0
"322",41481,0.384848185030177,0.0788858191320248,2.63792762238732e-06,10,4,9,0.463736642089824,0.829885219541554,0.170109092040963,5.68841748303418e-06,0.211525343403964,9906,"(11) Mainland Fjords",92.52,0,0,1,0,0,0,0,8,0
"323",41482,0.426678532373295,0.288328977875181,1.09183062915406e-06,10,9,8,0.715008602079105,0.596746012750892,0.403252460231635,1.52701747360693e-06,0.482151461865823,9906,"(11) Mainland Fjords",85.98889,1,0,1,0,1,0,0,10,1
"324",41722,1.0138569898647e-05,0.662338009339385,8.71596934626612e-09,2,10,5,0.662348156625253,1.53070100629619e-05,0.999984679830741,1.31591962007943e-08,0.000122713718119741,9889,"(13) Eastern Queen Charlotte Sound",27,1,0,0,0,0,0,0,2,0
"325",41724,0.0618161126842657,0.0767005628751017,5.80561084646968e-07,6,4,7,0.138517256120452,0.446270121251258,0.553725687494158,4.19125458377635e-06,0.095218954453738,9890,"(13) Eastern Queen Charlotte Sound",75.89571429,0,0,0,0,0,0,0,6,0
"326",41759,4.6147831688064e-06,0.00542131214566115,7.95497203939595e-09,2,1,3,0.005425934883802,0.000850504708890422,0.999148029189468,1.46610164142291e-06,3.73526698208213e-05,9917,"(11) Mainland Fjords",26,0,0,0,0,0,0,0,1,0
"327",41987,0.000110255537952577,0.258557308858742,6.43347700248901e-09,3,8,1,0.258667570830172,0.000426244146487792,0.99957373098191,2.4871602504486e-08,0.000965989025337317,10046,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"328",42028,1.03982117329142e-06,0.00445573745970788,9.2081727614181e-09,1,1,6,0.00445678648905393,0.000233311866261771,0.999764622032348,2.06610139032547e-06,9.86560379724223e-06,10075,"(11) Mainland Fjords",24,0,0,0,0,0,0,0,1,0
"329",42255,1.01848670832219e-05,0.140624790476031,8.36629083479468e-09,2,6,5,0.140634983709405,7.2420579962287e-05,0.999927519930637,5.94894002482483e-08,0.000107424599918932,10046,"(13) Eastern Queen Charlotte Sound",27,0,0,0,0,0,0,0,2,0
"330",42294,0.369879748692996,0.00751970062729982,8.62691286775808e-09,9,1,5,0.377399457947209,0.980074933612479,0.0199250435286838,2.28588374627841e-08,0.0368899204039334,10074,"(11) Mainland Fjords",24,0,0,1,0,0,0,0,5,0
"331",42295,0.264864653354482,0.0214409173345211,8.15767241018997e-09,8,1,4,0.286305578846676,0.925111743967533,0.0748882275395804,2.84928866669365e-08,0.0761870849210938,10075,"(11) Mainland Fjords",30,0,0,0,0,0,0,0,6,0
"332",42795,2.64259514119587e-06,0.00769243320224561,8.29843635062047e-09,2,1,5,0.00769508409582316,0.000343413419306263,0.9996555081732,1.07840749331444e-06,2.384331738922e-05,10046,"(11) Mainland Fjords",25,0,0,0,0,0,0,0,1,0
"333",42823,0.728499344848679,0.183235676609894,7.51174327974864e-09,10,7,2,0.911735028970316,0.799025288818202,0.200974702942843,8.23895434645322e-09,0.457463819560554,10062,"(11) Mainland Fjords",30,0,0,1,0,0,0,0,10,1
"334",42826,0.175383904672194,0.181116571871732,7.78633921400606e-09,7,7,3,0.356500484330265,0.491959793551688,0.508040184607278,2.18410340413247e-08,0.247061351565191,10063,"(11) Mainland Fjords",81,0,0,0,0,0,0,0,8,0
