"","PU_1Km_ID","raw_score","obs_score","UpperOceanSR","PU_4Km_ID","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","rockfish_rank","rockfish_hotspot","rockfish_hotspot2"
"356",40884,0.0779089842197692,0.066662224180226,"(13) Eastern Queen Charlotte Sound",9889,32.0245797321428,63.5,4,7,0,0,0.0306180987897711,0.0342363426950074,7,0,1
"357",40885,0.136527256285013,0.146459232416334,"(13) Eastern Queen Charlotte Sound",9889,25.5016,34.1376,0,2,0,0,0.0672690313283539,0.0599955702181618,8,0,1
"358",40888,0.00040345795145143,0,"(13) Eastern Queen Charlotte Sound",9890,44.60789158,44.60789474,0,0,1,0,0,0.000177295658867181,4,0,0
"359",40890,0.246181009307268,0.234208842685301,"(13) Eastern Queen Charlotte Sound",9890,20,25,0,2,0,0,0.107572610589607,0.10818184172279,9,1,1
"360",40893,0.00272424419883754,0.00220514336594095,"(13) Eastern Queen Charlotte Sound",9891,22,32,5,0,0,0,0.00101282695340994,0.00119714252355278,4,0,0
"361",40895,0.263993640301916,0.273138687014764,"(13) Eastern Queen Charlotte Sound",9891,25,25,0,1,0,0,0.125453169394956,0.116009428555552,9,1,1
"362",40927,2.067847393083e-05,0,"(11) Mainland Fjords",9904,20.3333313333333,34,3,0,0,0,0,9.08695353938437e-06,3,0,0
"363",40931,0.00397433767571233,0.00253473056394735,"(11) Mainland Fjords",9905,82.6691586151515,132.25,0,0,11,0,0.00116420704179584,0.00174648390059282,5,0,0
"364",41165,1.27284503168764e-05,0,"(13) Eastern Queen Charlotte Sound",9890,24.5,30,2,0,0,0,0,5.59339325738996e-06,1,0,0
"365",41180,0.00734708566988809,0.00881115198305998,"(11) Mainland Fjords",9895,25,28,2,0,0,0,0.00404698050787575,0.00322860508737117,5,0,0
"366",41206,0.0680834060805352,0.0726875366120619,"(11) Mainland Fjords",9905,86.4872207426667,129.8667,0,0,5,0,0.0333855373735547,0.0299185882829812,7,0,1
"367",41209,0.726831192196003,0.730811468447436,"(11) Mainland Fjords",9906,119.785000002,142.775,0,0,5,0,0.335663233754788,0.319398873270497,10,1,1
"368",41220,1.54188584002527e-05,0,"(11) Mainland Fjords",9918,23.5,33,2,0,0,0,0,6.77566683025623e-06,2,0,0
"369",41440,1.15999929232636e-05,0,"(13) Eastern Queen Charlotte Sound",9887,59.2836,63.7032,0,1,0,0,0,5.09750366992641e-06,1,0,0
"370",41463,0.0365347301539201,0.0247220020671021,"(11) Mainland Fjords",9895,32.66571028,43.05203,0,0,4,0,0.0113548671812242,0.0160548305737227,6,0,1
"371",41481,0.000349483848106834,0,"(11) Mainland Fjords",9906,92.16,92.52,0,0,2,0,0,0.000153577265959519,4,0,0
"372",41482,0.148618457481925,0.106170546506829,"(11) Mainland Fjords",9906,63.6712987655556,85.98889,0,0,3,0,0.0487643537473561,0.0653089305695694,8,0,1
"373",41722,0.0206470004371209,0.0205112721253007,"(13) Eastern Queen Charlotte Sound",9889,22.5,27,2,0,0,0,0.00942087012486189,0.00907312281976681,6,0,0
"374",41724,0.037130576415773,0.0276532293371811,"(13) Eastern Queen Charlotte Sound",9890,47.1874616554167,75.89571429,0,0,8,0,0.0127011859882281,0.0163166693978151,6,0,1
"375",41759,1.7586027977654e-05,0,"(11) Mainland Fjords",9917,20.5,26,2,0,0,0,0,7.72800834867222e-06,2,0,0
"376",41987,1.41674570726628e-05,0,"(13) Eastern Queen Charlotte Sound",10046,23.5,30,2,0,0,0,0,6.22575073098453e-06,2,0,0
"377",42028,1.63015646075766e-05,0,"(11) Mainland Fjords",10075,21,24,2,0,0,0,0,7.16356345752712e-06,2,0,0
"378",42254,0.409644181421161,0.409726451530881,"(13) Eastern Queen Charlotte Sound",10045,37.973,72.8472,0,6,0,0,0.188188214900218,0.180014137247498,9,1,1
"379",42255,0.458106736812934,0.42749990622792,"(13) Eastern Queen Charlotte Sound",10046,23.5,27,2,0,0,0,0.196351599762358,0.201310534202029,9,1,1
"380",42294,2.13275370678109e-05,0,"(11) Mainland Fjords",10074,18,24,2,0,0,0,0,9.37217799983542e-06,3,0,0
"381",42295,2.34218443016155e-05,0,"(11) Mainland Fjords",10075,17.6666686666667,30,3,0,0,0,0,1.02925008725212e-05,3,0,0
"382",42791,0.561513044922241,0.52074798521446,"(13) Eastern Queen Charlotte Sound",10045,44.7083582222222,64.6176,0,6,0,0,0.239180637189123,0.246751427017025,10,1,1
"383",42795,1.25226808684595e-05,0,"(11) Mainland Fjords",10046,25,25,1,0,0,0,0,5.50296988166869e-06,1,0,0
"384",42823,0.33413441165749,0.40492150128808,"(11) Mainland Fjords",10062,26,30,2,0,0,0,0.18598129121858,0.146832105928006,9,1,1
"385",42825,4.54419720180108e-07,0,"(11) Mainland Fjords",10062,188.5,188.5,0,1,0,0,0,1.99690310729373e-07,1,0,0
"386",42826,0.0388136526177183,0.039658409357844,"(11) Mainland Fjords",10063,34.625,81,2,1,0,0,0.0182151902444899,0.0170562808073165,6,0,1
"387",43060,0.221803309545793,0.198435208002519,"(13) Eastern Queen Charlotte Sound",10203,25.884725,55.4736,2,5,0,0,0.0911417054667092,0.0974692994979349,9,1,1
"388",43100,0.0643681664522656,0.06724495890272,"(11) Mainland Fjords",10221,18.3333313333333,30,3,0,0,0,0.0308857500648518,0.0282859624904448,7,0,1
"389",43377,0.229331599906432,0.235893869227058,"(11) Mainland Fjords",10222,84.0909090909091,110,0,2,0,0,0.108346546799407,0.100777533218032,9,1,1
"390",43378,0.0367506810108292,0.0412445113252088,"(11) Mainland Fjords",10222,51,51,0,1,0,0,0.0189436901906683,0.0161497280700315,6,0,1
"391",43600,1.08116473531093e-05,0,"(13) Eastern Queen Charlotte Sound",10203,26,30,2,0,0,0,0,4.75107290366515e-06,1,0,0
"392",43617,1.3430454025072e-05,0,"(11) Mainland Fjords",10210,24,30,2,0,0,0,0,5.90188193514183e-06,2,0,0
"393",43620,1.58197055788012e-05,0,"(11) Mainland Fjords",10211,22,28,2,0,0,0,0,6.9518152104533e-06,2,0,0
"394",43643,0.0376065455839116,0.0389298661301884,"(11) Mainland Fjords",10222,34.8125,44,1,1,0,0,0.017880568818468,0.0165258294031193,6,0,1
"395",44159,0.000625029140679796,0,"(11) Mainland Fjords",10367,19,19,0,0,1,0,0,0.000274662955357203,4,0,0
"396",44186,2.03789441237404e-05,0,"(11) Mainland Fjords",10389,18.5,24,2,0,0,0,0,8.95532808918003e-06,3,0,0
"397",44428,0.346254350842925,0.345311725540707,"(11) Mainland Fjords",10367,241.7766,244.5752,0,0,0,12,0.158602396723029,0.152158094907977,9,1,1
"398",44456,0.00062916845274811,0,"(11) Mainland Fjords",10389,18.7,18.7,0,0,1,0,0,0.000276481935644414,4,0,0
"399",44699,0.643933861455468,0.542476810825177,"(11) Mainland Fjords",10367,94.0269199806594,238.7825,0,0,7,19,0.249160732172692,0.282970450385037,10,1,1
"400",44702,0.221722705927307,0.140971658416583,"(11) Mainland Fjords",10368,30.8558942723611,63.5,0,3,2,0,0.0647485771294916,0.0974338790245124,8,0,1
"401",44703,0.0278003763754118,0.0156715609847108,"(11) Mainland Fjords",10368,38.3065917561667,52.23947368,0,1,5,0,0.0071979806902712,0.0122166040562659,6,0,1
"402",44704,4.50981820021267e-05,0,"(11) Mainland Fjords",10368,18.4062497916667,33,3,1,0,0,0,1.98179559059742e-05,4,0,0
"403",44722,0.257673699083005,0.260018128625337,"(11) Mainland Fjords",10381,48,74,0,1,0,0,0.119426869524457,0.113232192071854,9,1,1
"404",44974,0.0376041311427092,0.0389298661301884,"(11) Mainland Fjords",10368,32.03125,55,3,1,0,0,0.017880568818468,0.0165247684004987,6,0,1
"405",44977,0.0752306652803863,0.0778597104596514,"(11) Mainland Fjords",10368,27,27,0,1,0,0,0.0357611276238173,0.0330593815784745,7,0,1
"406",44978,0.837173392360523,0.835281909159459,"(11) Mainland Fjords",10369,137.5399,182.3353,0,0,0,35,0.383646725359926,0.367887676152296,10,1,1
"407",44980,0.33685611065553,0.319356232102225,"(11) Mainland Fjords",10369,50.1587534129808,127.5609,1,2,4,10,0.146680984378788,0.148028129987911,9,1,1
"408",44981,0.427642478286162,0.440484463998835,"(11) Mainland Fjords",10369,44.7747890105769,96.53616,2,0,2,12,0.202315434264737,0.187923313134818,9,1,1
"409",45001,1.59616554692644e-05,0,"(11) Mainland Fjords",10382,21,30,5,0,0,0,0,7.01419370433417e-06,2,0,0
"410",45244,0.126013780575718,0.117185429664303,"(11) Mainland Fjords",10525,263.9665,319.4307,0,0,0,36,0.0538235125861238,0.0553755259331058,8,0,1
"411",45253,0.000309596998107221,0,"(11) Mainland Fjords",10527,92.9965185733333,131.4231,0,0,7,0,0,0.000136049379037531,4,0,0
"412",45258,1.55125043274269e-05,0,"(11) Mainland Fjords",10528,22,27,2,0,0,0,0,6.8168186189342e-06,2,0,0
"413",45511,0.0476186611689829,0.0525651043366125,"(13) Eastern Queen Charlotte Sound",10520,62.7916666666667,63.2,0,1,2,0,0.02414326220382,0.0209255558750445,7,0,1
"414",45526,0.0198156042233404,0.0191611154298687,"(11) Mainland Fjords",10524,36.85,36.85,0,0,1,0,0.00880074033485298,0.00870777386835411,6,0,0
"415",45528,0.734049202996246,0.75144124426076,"(11) Mainland Fjords",10524,108.692599135333,134.75,0,0,5,0,0.345138532871054,0.32257075766622,10,1,1
"416",45530,0.207685864838048,0.193845981641802,"(11) Mainland Fjords",10525,237.554,309.4449,0,0,0,27,0.0890338642146509,0.0912655262125745,8,0,1
"417",45532,0.0556959841003327,0.0610287706395086,"(11) Mainland Fjords",10525,45,45,0,1,0,0,0.0280306418130741,0.0244750565995805,7,0,1
"418",45539,0.0171251461928076,0.0165502496473481,"(11) Mainland Fjords",10528,77.325,77.325,0,0,1,0,0.00760156422815834,0.00752547834669741,6,0,0
"419",45542,1.67727412207583e-05,0,"(11) Mainland Fjords",10528,21,26,2,0,0,0,0,7.37061742133259e-06,2,0,0
"420",45799,0.812606636113152,0.559458486891642,"(13) Eastern Queen Charlotte Sound",10520,44.6673803173333,65.7,0,0,5,0,0.256960451456183,0.357092054899974,10,1,1
"421",45803,0.586028891848536,0.710090775360899,"(13) Eastern Queen Charlotte Sound",10521,82.2142885716667,91.6,0,0,2,0,0.326146176145056,0.257524676665093,10,1,1
"422",45814,0.0493444924245221,0.0337601074946651,"(11) Mainland Fjords",10524,72.7,77.4,0,0,2,0,0.0155060878801516,0.0216839555755427,7,0,1
"423",45815,0.284777953466929,0.308543281633255,"(11) Mainland Fjords",10524,94.3,94.3,0,0,1,0,0.141714573645585,0.125142892113368,9,1,1
"424",45818,0.0832462865795452,0.0588598488713571,"(11) Mainland Fjords",10525,47.4087903539216,75,0,0,17,0,0.0270344515151775,0.0365817681229749,7,0,1
"425",46092,0.00032359763982852,0,"(11) Mainland Fjords",10523,399.3938,407.6386,0,0,0,6,0,0.000142201824390538,4,0,0
"426",46093,0.130570619351233,0.134721938432072,"(11) Mainland Fjords",10523,349.4844,388.7905,0,0,0,39,0.06187806768809,0.0573779842565816,8,0,1
"427",46099,0.325207004702267,0.261538290866497,"(11) Mainland Fjords",10524,438.0041,515.7026,0,0,0,67,0.120125083216675,0.142909044076312,9,1,1
"428",46387,0.0657866361715789,0.0420539218978306,"(11) Mainland Fjords",10683,57.675,101.4,0,0,4,0,0.0193154541571243,0.0289092951638103,7,0,1
"429",46391,0.0689735861406579,0.0611005006472841,"(11) Mainland Fjords",10684,38.355349602381,76.4039,0,0,7,0,0.0280635875554532,0.030309769221917,7,0,1
"430",46392,0.000602868574339031,0,"(11) Mainland Fjords",10684,20.26666889,20.26667,0,0,1,0,0,0.00026492471077404,4,0,0
"431",46642,2.02620430683225e-05,0,"(13) Eastern Queen Charlotte Sound",10674,19.6666686666667,34,3,0,0,0,0,8.90395706137401e-06,3,0,0
"432",46644,0.177525137148683,0.207287428509896,"(13) Eastern Queen Charlotte Sound",10675,23,29,2,0,0,0,0.0952075488335755,0.0780116888092899,8,0,1
"433",46664,0.0538574719340505,0.0579048650040489,"(11) Mainland Fjords",10680,18,20,2,0,0,0,0.0265958254304427,0.0236671403726634,7,0,1
"434",46672,1.32553797219241e-05,0,"(11) Mainland Fjords",10682,23.5,26,2,0,0,0,0,5.82494724141316e-06,1,0,0
"435",46673,0.0833104059807378,0.0721964997651221,"(11) Mainland Fjords",10682,116.900002636667,141.9164,0,0,10,0,0.0331600031242267,0.036609944768,7,0,1
"436",46674,0.478172026079823,0.411311029675888,"(11) Mainland Fjords",10683,89.9182112684615,120.8548387,0,0,13,0,0.188916014951605,0.210128029725753,10,1,1
"437",46677,0.0123411004764348,0.012976620226669,"(11) Mainland Fjords",10683,40.6213313333333,54.864,0,3,0,0,0.00596018877172945,0.00542317615068496,5,0,0
"438",46679,0.000365456944331321,0,"(11) Mainland Fjords",10684,85.6,85.6,0,0,1,0,0,0.00016059648719207,4,0,0
"439",46929,1.40745180532592e-05,0,"(13) Eastern Queen Charlotte Sound",10675,23,27,2,0,0,0,0,6.18490958602667e-06,2,0,0
"440",46930,0.551197859724371,0.325015764825878,"(13) Eastern Queen Charlotte Sound",10675,20,35,7,0,0,0,0.149280419578674,0.242218519561826,10,1,1
"441",46958,0.152213974551406,0.121122064632904,"(11) Mainland Fjords",10682,117.716288504167,152.2995,0,0,8,0,0.0556316172488491,0.0668889454521822,8,0,1
"442",46993,2.12312077621437e-06,0,"(11) Mainland Fjords",10700,138.5,138.5,0,1,0,0,0,9.32984702666946e-07,1,0,0
"443",47215,0.169542057087168,0.152179044539956,"(13) Eastern Queen Charlotte Sound",10676,23,27,4,0,0,0,0.0698961529825384,0.0745036021940577,8,0,1
"444",47245,1.43090947406969e-05,0,"(11) Mainland Fjords",10685,23,28,2,0,0,0,0,6.28799202176632e-06,2,0,0
"445",47550,0.0466156958434633,0.0528778759711192,"(11) Mainland Fjords",10859,103,103,0,1,0,0,0.0242869188687713,0.0204848125520558,7,0,1
"446",47552,0,0,"(11) Mainland Fjords",10859,213.5,213.5,0,1,0,0,0,0,1,0,0
"447",47566,2.10136124790805e-05,0,"(11) Mainland Fjords",10863,19,33,3,0,0,0,0,9.23422690333743e-06,3,0,0
"448",47815,1.88902022908426e-05,0,"(11) Mainland Fjords",10845,41,41,0,1,0,0,0,8.30111502138151e-06,2,0,0
"449",47817,7.7925527542394e-06,0,"(11) Mainland Fjords",10845,30,30,1,0,0,0,0,3.4243612496666e-06,1,0,0
"450",47820,0.2468661623207,0.171923873888661,"(11) Mainland Fjords",10846,54.8124845779762,86.4,0,1,7,0,0.0789649943393972,0.108482925527197,9,1,1
"451",48402,0.0356294028423259,0.0389298661301884,"(11) Mainland Fjords",10859,51,51,0,1,0,0,0.017880568818468,0.0156569933229705,6,0,1
"452",48409,2.12312077621437e-06,0,"(11) Mainland Fjords",10862,138.5,138.5,0,1,0,0,0,9.32984702666946e-07,1,0,0
"453",48414,1.67727412207583e-05,0,"(11) Mainland Fjords",10863,21,26,2,0,0,0,0,7.37061742133259e-06,2,0,0
"454",48626,1.47148051489193e-05,0,"(13) Eastern Queen Charlotte Sound",10990,23,23,1,0,0,0,0,6.46627750077672e-06,2,0,0
"455",48671,1.20592966475765e-05,0,"(11) Mainland Fjords",11016,25,30,2,0,0,0,0,5.29934020860227e-06,1,0,0
"456",48677,2.50611880098759e-05,0,"(11) Mainland Fjords",11021,15,18,2,0,0,0,0,1.10128944645181e-05,4,0,0
"457",48885,1.75917814292247e-05,0,"(13) Eastern Queen Charlotte Sound",10990,20,23,2,0,0,0,0,7.73053664680918e-06,2,0,0
"458",48930,0.425590051773369,0.431852826073213,"(11) Mainland Fjords",11016,200,212,0,1,0,0,0.198350904938358,0.18702139433621,9,1,1
"459",48937,4.54419720180108e-07,0,"(11) Mainland Fjords",11021,188.5,188.5,0,1,0,0,0,1.99690310729373e-07,1,0,0
"460",49148,1.01043210545955e-05,0,"(13) Eastern Queen Charlotte Sound",10990,26.5,29,2,0,0,0,0,4.44024526554834e-06,1,0,0
"461",49159,0.0123103448566733,0.012976620226669,"(11) Mainland Fjords",10994,42.3333313333333,45,0,3,0,0,0.00596018877172945,0.00540966089376693,5,0,0
"462",49196,4.89147850856173e-06,0,"(11) Mainland Fjords",11016,101,113.5,0,2,0,0,0,2.14951248795629e-06,1,0,0
"463",49431,1.82747467142636e-05,0,"(11) Mainland Fjords",10994,36.59375,63.5,2,1,0,0,0,8.03065907532692e-06,2,0,0
"464",49461,0.0356328296178887,0.0389298661301884,"(11) Mainland Fjords",11012,49,49,0,1,0,0,0.017880568818468,0.015658499186045,6,0,1
"465",49701,0.0289594170072584,0.0288475761834434,"(11) Mainland Fjords",11152,55.164929324,62.70918367,0,0,5,0,0.0132497519891051,0.0127259331492675,6,0,1
"466",49702,0.0977515954376303,0.0735408341722814,"(11) Mainland Fjords",11152,41.5779628654167,52,0,1,4,0,0.0337774587250721,0.0429559845235054,8,0,1
"467",49743,1.04933129388339e-05,0,"(11) Mainland Fjords",11174,27,34,2,0,0,0,0,4.61118395237291e-06,1,0,0
"468",50271,0.0356407243575385,0.0389298661301884,"(11) Mainland Fjords",11171,39.9416666666667,80,0,1,1,0,0.017880568818468,0.0156619684523285,6,0,1
"469",50532,0.000336312977189073,0,"(11) Mainland Fjords",11171,91.6050913891667,112.5,0,1,3,0,0,0.000147789455287258,4,0,0
"470",50535,1.88782443613269e-05,0,"(11) Mainland Fjords",11171,41,41,0,1,0,0,0,8.29586022596965e-06,2,0,0
"471",50798,6.12639414574792e-06,0,"(11) Mainland Fjords",11328,88.5,88.5,0,1,0,0,0,2.69218411148647e-06,1,0,0
"472",51022,1.10067126198903e-05,0,"(13) Eastern Queen Charlotte Sound",11304,26,31,2,0,0,0,0,4.83679243124323e-06,1,0,0
"473",51044,1.05123040603178e-05,0,"(11) Mainland Fjords",11311,27,27,1,0,0,0,0,4.61952941534864e-06,1,0,0
"474",51072,0.0595408355452627,0.0654021764067601,"(11) Mainland Fjords",11330,17.6666686666667,23,3,0,0,0,0.0300393562158134,0.0261646390398893,7,0,1
"475",51077,0.745959762165582,0.741663082976634,"(11) Mainland Fjords",11331,136.379799333333,151.1727273,0,0,3,0,0.340647402971603,0.327804736641742,10,1,1
"476",51284,0.146953550194575,0.149698970453677,"(13) Eastern Queen Charlotte Sound",11302,51.6456704955556,62.7197,0,0,3,0,0.0687570497750856,0.0645773033122514,8,0,1
"477",51285,0.5479232478015,0.546618995155607,"(13) Eastern Queen Charlotte Sound",11302,49.7,49.7,0,0,1,0,0.251063246086594,0.240779523313739,10,1,1
"478",51309,1.35048428209056e-05,0,"(11) Mainland Fjords",11310,53.8333313333333,63.5,0,3,0,0,0,5.93457136540888e-06,2,0,0
"479",51336,9.56864010873696e-06,0,"(11) Mainland Fjords",11330,28,28,1,0,0,0,0,4.20484550233406e-06,1,0,0
"480",51339,0.015540746785876,0.0127445571184646,"(11) Mainland Fjords",11331,25.5125,41,5,1,0,0,0.00585360170146828,0.00682922949164285,5,0,0
"481",51343,0.000356737747787156,0,"(11) Mainland Fjords",11332,76.43125,114.7,1,0,2,0,0,0.000156764921373305,4,0,0
"482",51549,1.57709658419075e-05,0,"(13) Eastern Queen Charlotte Sound",11302,21.5,25,2,0,0,0,0,6.93039700879314e-06,2,0,0
"483",51573,0.259599241074076,0.259087147133067,"(11) Mainland Fjords",11310,37.7205884313726,80,6,2,0,0,0.118999267780707,0.114078352705832,9,1,1
"484",51581,1.9908856798571e-05,0,"(11) Mainland Fjords",11314,19.6666686666667,30,3,0,0,0,0,8.74875280235972e-06,3,0,0
"485",51600,0.0303408039613175,0.0490516323050701,"(11) Mainland Fjords",11330,27,27,1,0,0,0,0.0225295171618601,0.0133329701633836,6,0,1
"486",51789,0.494554420184293,0.434767427689313,"(10 Aristazabal Banks Upwelling",11455,23.7916658333333,41,2,1,0,0,0.199689587547766,0.217327112916764,10,1,1
"487",51809,0.457577014925537,0.407602948310511,"(13) Eastern Queen Charlotte Sound",11460,34.2166688888889,45.3,0,0,3,0,0.187212885436174,0.201077753088893,9,1,1
"488",51810,0.176938340350892,0.197410749649536,"(13) Eastern Queen Charlotte Sound",11460,20,22,2,0,0,0,0.0906711696056072,0.0777538266838534,8,0,1
"489",52085,1.04560980312845,0.951252366037847,"(13) Eastern Queen Charlotte Sound",11460,22.0590534038195,27.14242424,2,0,6,0,0.436912198408013,0.459483022448152,10,1,1
"490",52086,0.398336432939816,0.357065992842533,"(13) Eastern Queen Charlotte Sound",11461,41.8559514719048,63.76386,0,0,7,0,0.164001156243499,0.175045057545159,9,1,1
"491",52353,1.57709658419075e-05,0,"(13) Eastern Queen Charlotte Sound",11460,21.5,25,2,0,0,0,0,6.93039700879314e-06,2,0,0
"492",52354,0.0932922104024208,0.0904271093504808,"(13) Eastern Queen Charlotte Sound",11460,17,17,2,0,0,0,0.0415333601813385,0.0409963512950224,7,0,1
"493",52636,0.523403684500128,0.564900282550652,"(13) Eastern Queen Charlotte Sound",11463,45.1617647058824,85,2,1,0,0,0.259459879567536,0.230004640540916,10,1,1
"494",52650,1.08116473531093e-05,0,"(11) Mainland Fjords",11470,26,30,2,0,0,0,0,4.75107290366515e-06,1,0,0
"495",52655,2.44805901997337e-05,0,"(11) Mainland Fjords",11471,16.6666686666667,28,3,0,0,0,0,1.07577564236995e-05,3,0,0
"496",52889,0.0398975037969627,0.0238743517590198,"(13) Eastern Queen Charlotte Sound",11617,18.3333313333333,26,3,0,0,0,0.0109655396244077,0.0175325686292489,6,0,1
"497",52927,1.72932193401531e-05,0,"(11) Mainland Fjords",11630,44,48,0,1,0,0,0,7.59933645084257e-06,2,0,0
"498",53134,1.88941950625412e-05,0,"(10 Aristazabal Banks Upwelling",11611,41,41,0,1,0,0,0,8.30286960593354e-06,2,0,0
"499",53135,2.11550349281538e-05,0,"(10 Aristazabal Banks Upwelling",11611,18,18,1,0,0,0,0,9.29637361824751e-06,3,0,0
"500",53140,1.95508958529114e-05,0,"(10 Aristazabal Banks Upwelling",11612,18.5,21,2,0,0,0,0,8.59145035862022e-06,2,0,0
"501",53195,0.117261864938825,0.129727072213711,"(11) Mainland Fjords",11630,25,30,2,0,0,0,0.0595839152022383,0.0515295820283921,8,0,1
"502",53197,1.46581718099044e-05,0,"(11) Mainland Fjords",11630,50,50,0,1,0,0,0,6.44139053270887e-06,2,0,0
"503",53222,0.0334128264525682,0.0408763602542251,"(11) Mainland Fjords",11648,26.5,30,2,0,0,0,0.0187745976348834,0.0146829404630932,6,0,1
"504",53408,0.0890120243138439,0.0976394882775563,"(10 Aristazabal Banks Upwelling",11612,20,20,0,1,0,0,0.0448460208855693,0.0391154652945894,7,0,1
"505",53433,0.0103791474066706,0.0166684840677975,"(13) Eastern Queen Charlotte Sound",11619,24,24,1,0,0,0,0.00765586954440289,0.00456101502356138,5,0,0
"506",53688,0.369582277240957,0.353471898645255,"(13) Eastern Queen Charlotte Sound",11616,57.4444417777778,68,0,3,0,0,0.162350381272437,0.162409324474442,9,1,1
"507",53689,0.521871400399358,0.498478739472446,"(13) Eastern Queen Charlotte Sound",11616,55.2709002575833,63.5,0,2,10,0,0.228952326110584,0.22933129324849,10,1,1
"508",53690,0.136633859968263,0.138888497449704,"(13) Eastern Queen Charlotte Sound",11617,58.25,63.5,0,2,0,0,0.0637917769467304,0.0600424161662746,8,0,1
"509",53727,0.649289350368876,0.652561768562744,"(11) Mainland Fjords",11629,38.2944450008333,65,0,1,1,0,0.299722983173559,0.28532386771649,10,1,1
"510",53954,0.0168229578272575,0.0126381136527726,"(13) Eastern Queen Charlotte Sound",11774,25.5,30,4,0,0,0,0.00580471199536918,0.0073926846189261,5,0,0
"511",54229,1.94142784926788e-05,0,"(13) Eastern Queen Charlotte Sound",11779,18.5,20,2,0,0,0,0,8.53141519310177e-06,2,0,0
"512",54239,2.46766531928421e-05,0,"(11) Mainland Fjords",11785,15,15,2,0,0,0,0,1.08439143923739e-05,3,0,0
"513",54264,0.0152603675035859,0.01635054410169,"(11) Mainland Fjords",11806,15,25,3,0,0,0,0.00750983905395335,0.00670601955264548,5,0,0
"514",54511,2.43035738216704e-05,0,"(11) Mainland Fjords",11788,16.6666686666667,27,3,0,0,0,0,1.06799683041046e-05,3,0,0
"515",54513,0.379582996999562,0.385891767340205,"(11) Mainland Fjords",11789,385.7067,437.8952,0,0,0,24,0.177240894672796,0.166804043161654,9,1,1
"516",54718,1.67727412207583e-05,0,"(10 Aristazabal Banks Upwelling",11771,21,26,2,0,0,0,0,7.37061742133259e-06,2,0,0
"517",54720,0.35287167743103,0.300612852981358,"(10 Aristazabal Banks Upwelling",11771,50.1415103161905,67.31667,0,0,7,0,0.138072111203101,0.155066014489576,9,1,1
"518",54750,0.559843309751256,0.467443194768743,"(13) Eastern Queen Charlotte Sound",11780,6.5,8,2,0,0,0,0.21469763561056,0.246017678193366,10,1,1
"519",54767,0.329358643709838,0.453218579066192,"(11) Mainland Fjords",11789,99.2672863636364,280.4117,2,0,0,12,0.208164239910324,0.144733441316664,9,1,1
"520",54964,0.0525888867618674,0.0537378725434415,"(10 Aristazabal Banks Upwelling",11926,27,29,2,0,0,0,0.0246819170905384,0.0231096730006059,7,0,1
"521",54975,0.0788567469918267,0.052434309094334,"(10 Aristazabal Banks Upwelling",11929,50.7984891054167,71.448,0,0,24,0,0.0240831876758762,0.0346528277946745,7,0,1
"522",55000,0.322773691945445,0.322672976290562,"(13) Eastern Queen Charlotte Sound",11937,31.484375,41,2,1,0,0,0.148204371911498,0.141839748535355,9,1,1
"523",55003,2.39050649215873e-05,0,"(13) Eastern Queen Charlotte Sound",11938,17.3333313333333,30,3,0,0,0,0,1.05048474575566e-05,3,0,0
"524",55005,1.16451597689899e-05,0,"(13) Eastern Queen Charlotte Sound",11938,25.5,31,2,0,0,0,0,5.1173517994358e-06,1,0,0
"525",55006,2.21122013362985e-05,0,"(13) Eastern Queen Charlotte Sound",11939,18,30,3,0,0,0,0,9.71699105401016e-06,3,0,0
"526",55241,0.0289050030886684,0.0282015370239364,"(10 Aristazabal Banks Upwelling",11932,25.5,31,2,0,0,0,0.0129530248538933,0.0127020214838431,6,0,1
"527",55261,2.23414258019935e-05,0,"(13) Eastern Queen Charlotte Sound",11939,17,25,3,0,0,0,0,9.81772150814464e-06,3,0,0
"528",55266,1.80934620991785e-05,0,"(11) Mainland Fjords",11943,20,25,2,0,0,0,0,7.95099532063233e-06,2,0,0
"529",55512,0.00034399657540093,0,"(13) Eastern Queen Charlotte Sound",11938,126.541084266667,147.6272,0,0,2,0,0,0.000151165937526712,4,0,0
"530",55513,0.0486110019198082,0.0382264632958735,"(13) Eastern Queen Charlotte Sound",11938,106.987595676667,124.641,0,0,10,0,0.0175574944276131,0.0213616303323836,7,0,1
"531",55514,0.208692208251867,0.206300152818559,"(13) Eastern Queen Charlotte Sound",11938,31.4905946747222,63.5,1,3,3,0,0.094754091046623,0.0917077540034952,8,0,1
"532",55733,0.120122822112918,0.0797983273279045,"(10 Aristazabal Banks Upwelling",11926,19.5,23,2,0,0,0,0.0366515384001997,0.0527868017345515,8,0,1
"533",55766,0.000457126547888421,0,"(13) Eastern Queen Charlotte Sound",11937,33.6682489955556,48.53656,0,0,3,0,0,0.000200879799746156,4,0,0
"534",55767,0.00033421326239357,0,"(13) Eastern Queen Charlotte Sound",11937,173.954395333333,173.9544,0,0,1,0,0,0.000146866756114364,4,0,0
"535",55768,0.00025648060926463,0,"(13) Eastern Queen Charlotte Sound",11938,155.0923004,172.6322368,0,0,8,0,0,0.000112707900396165,4,0,0
"536",55778,0.67563087087188,0.685194188690377,"(11) Mainland Fjords",11944,64,84,0,1,0,0,0.314711121890862,0.296899391798597,10,1,1
